epoch,train_loss,train_iou,train_dice,valid_loss,valid_iou,valid_dice
0,0.19424845,0.7779952,0.870091,0.11762975,0.8106742,0.89422077
1,0.091611125,0.8475422,0.9164677,0.10263787,0.81953025,0.8997468
2,0.076715305,0.8625914,0.92541623,0.10546077,0.81268364,0.8954803
3,0.070506,0.8714017,0.930427,0.1028292,0.8167744,0.897838
4,0.06731535,0.87618476,0.9332886,0.101804815,0.8183584,0.8986278
5,0.06680867,0.8772928,0.9336505,0.10705736,0.8093699,0.89333844
6,0.06126136,0.886261,0.93912405,0.09779607,0.82444006,0.90247893
7,0.057775795,0.892333,0.9425543,0.097169384,0.82546866,0.9030679
8,0.056626428,0.8943441,0.9436496,0.10852468,0.8069318,0.89168185
9,0.05370628,0.8993094,0.94654214,0.10104104,0.8190119,0.8991687
10,0.054731496,0.8976347,0.94552505,0.09816533,0.8241922,0.9020658
11,0.0537964,0.89935637,0.94641966,0.103601955,0.81486714,0.8965686
12,0.053585004,0.9000228,0.94662035,0.09929792,0.8220724,0.900891
13,0.052084375,0.9024475,0.948106,0.0984748,0.8232484,0.90170556
14,0.04969783,0.90643,0.9505032,0.10513395,0.8123193,0.89501995
15,0.047829535,0.90997815,0.95235234,0.09726578,0.8253699,0.9029146
16,0.050054286,0.90606314,0.95011735,0.09146239,0.8347374,0.9086548
17,0.046763003,0.91161644,0.9534023,0.103339896,0.81524044,0.8968167
18,0.04551291,0.9137457,0.9546617,0.09344972,0.8315899,0.9066819
19,0.046136104,0.91273594,0.9540299,0.09554878,0.8280324,0.9045963
20,0.043538507,0.9173761,0.9566157,0.094515644,0.82976294,0.905608
21,0.04367065,0.91715103,0.9564767,0.09776298,0.8243854,0.90236044
22,0.041559245,0.9207707,0.9585837,0.10879429,0.8059283,0.891338
23,0.041918594,0.9201863,0.958214,0.0961483,0.82692,0.9039666
24,0.041351546,0.9213485,0.9587841,0.096595675,0.8262949,0.9035369
25,0.041987147,0.92021227,0.9581448,0.09677006,0.82579875,0.9033169
26,0.038890645,0.9257331,0.96123374,0.09630311,0.82664734,0.9037948
27,0.037158687,0.9289081,0.96296614,0.09516,0.82859236,0.9049287
