epoch,train_loss,train_iou,train_dice,valid_loss,valid_iou,valid_dice
0,0.3188869,0.54055756,0.6848909,0.26680577,0.5844216,0.73326606
1,0.1708065,0.7132082,0.8294804,0.16697605,0.71852094,0.83305085
2,0.14363395,0.75354815,0.8564564,0.17742227,0.7026846,0.82262737
3,0.1345762,0.76736903,0.86553,0.20631814,0.6662178,0.79622686
4,0.119765274,0.7894894,0.88028187,0.120814525,0.78911144,0.8792183
5,0.11806251,0.79315054,0.88197047,0.12049759,0.789181,0.87951034
6,0.11125294,0.80342555,0.8887703,0.13161814,0.7709741,0.86841285
7,0.10894813,0.80774707,0.89108056,0.12271117,0.785221,0.87731236
8,0.10458996,0.8137447,0.89543045,0.122674726,0.7856793,0.8773789
9,0.10237303,0.8180487,0.8976465,0.10963219,0.8066359,0.89037806
10,0.09991882,0.8221783,0.90009904,0.113695815,0.80039716,0.88632286
11,0.09783483,0.8251365,0.90218025,0.11804106,0.79224056,0.88198215
12,0.09607394,0.8282888,0.90394187,0.116991214,0.79494286,0.8830145
13,0.09283218,0.8332764,0.90718275,0.117580496,0.7935644,0.8824494
14,0.08958624,0.838687,0.9104264,0.10369935,0.8158767,0.89631
15,0.089630045,0.83863443,0.9103993,0.12760103,0.7776582,0.8724001
16,0.08875895,0.8397764,0.91125506,0.10315179,0.81640136,0.8968515
17,0.08838605,0.8410738,0.9116287,0.11682625,0.79591644,0.88317734
18,0.08608855,0.84458953,0.9139215,0.1056485,0.8133656,0.89435804
19,0.086615086,0.8436477,0.91339636,0.14241515,0.7612382,0.8575926
20,0.083849706,0.8484049,0.9161617,0.10496251,0.8134318,0.89504546
21,0.084093556,0.847669,0.91591686,0.099562034,0.8224738,0.90045434
22,0.08420901,0.84732217,0.91580033,0.0958248,0.8287623,0.90418077
23,0.081066936,0.85279197,0.91894394,0.10572439,0.81245244,0.89428306
24,0.084797546,0.84756577,0.9152135,0.09654966,0.8276113,0.90345603
25,0.079562455,0.8557092,0.92044896,0.10593538,0.81186324,0.8942302
26,0.079277515,0.8559,0.9207591,0.09955826,0.8221304,0.90047014
27,0.07680405,0.8600808,0.9232191,0.097254306,0.8259641,0.9027609
28,0.07636109,0.86122173,0.9236555,0.097725414,0.82545835,0.9022841
29,0.07427174,0.86430407,0.92574257,0.09589805,0.8285476,0.9041083
30,0.07429743,0.8640941,0.92571545,0.09564083,0.82893455,0.90436554
31,0.07124213,0.8691798,0.9287714,0.095064715,0.8298174,0.9049463
32,0.071001455,0.86944205,0.92901325,0.094956495,0.8299338,0.9050587
33,0.07309447,0.8664308,0.9269198,0.09387924,0.8319312,0.9061311
34,0.07129655,0.8690868,0.9287175,0.0944689,0.830722,0.9055512
35,0.07089053,0.869685,0.92912316,0.094273575,0.8311941,0.90573853
36,0.07201741,0.86812025,0.9279944,0.09287937,0.83360696,0.90712863
37,0.07197447,0.8681012,0.9280387,0.09438304,0.8309119,0.9056342
38,0.07096124,0.8702927,0.92905146,0.0932377,0.8328845,0.9067779
39,0.07179795,0.8682855,0.9282143,0.09379389,0.83194417,0.90622216
40,0.07065423,0.8704137,0.9293597,0.093092255,0.8331806,0.9069197
41,0.070855655,0.86993283,0.929156,0.093451336,0.832617,0.9065585
42,0.07158087,0.8690128,0.9284312,0.093507536,0.8324664,0.9065047
43,0.07076968,0.8699218,0.92924255,0.09314553,0.8330852,0.9068698
44,0.070240825,0.87145334,0.92977124,0.09299024,0.8334329,0.9070217
