epoch,train_loss,train_iou,train_dice,valid_loss,valid_iou,valid_dice
0,0.19030097,0.7380783,0.8414756,0.14289182,0.7531522,0.8578751
1,0.10282052,0.8173073,0.8980627,0.10608834,0.81114954,0.89424807
2,0.093814105,0.8314029,0.90655845,0.11014956,0.80396795,0.8899926
3,0.085975714,0.8437919,0.9142084,0.10378124,0.8143347,0.8963406
4,0.08184814,0.8505878,0.91827154,0.0988578,0.8223797,0.90120614
5,0.089177735,0.8385783,0.9109047,0.110838994,0.8032085,0.8892099
6,0.08951026,0.8380219,0.91055554,0.10775836,0.8073082,0.8922844
7,0.08057939,0.85267,0.91947395,0.09729095,0.8247059,0.902757
8,0.08264882,0.84976447,0.91739494,0.103695944,0.81413984,0.89633894
9,0.08783901,0.8409913,0.9121959,0.09167056,0.8339427,0.9083529
10,0.07733926,0.858403,0.9226942,0.095283784,0.8282562,0.90474236
11,0.075429365,0.86154747,0.92459697,0.09924224,0.82166636,0.90077543
12,0.0739966,0.8638428,0.92602587,0.13912548,0.7589291,0.86088276
13,0.079120085,0.8556982,0.9209026,0.10244313,0.8159707,0.89758176
14,0.07045763,0.86991,0.9295633,0.09484519,0.8289854,0.9051705
15,0.072172426,0.8667775,0.92784405,0.09407964,0.82990956,0.9059345
16,0.074023195,0.86447483,0.9259925,0.1758611,0.70716697,0.82414925
17,0.07519079,0.8617777,0.92482394,0.11282586,0.80000275,0.88718617
18,0.077657506,0.8576614,0.9223528,0.0953921,0.8280628,0.904617
19,0.071798556,0.867414,0.92821187,0.09550565,0.82759917,0.90450794
20,0.067722484,0.87436193,0.93228877,0.095473245,0.8279877,0.90454286
