epoch,train_loss,train_iou,train_dice,valid_loss,valid_iou,valid_dice
0,0.60539067,0.5083724,0.6640893,0.46727344,0.64635456,0.7847572
1,0.51272935,0.67955154,0.8082201,0.4195086,0.72881967,0.84262824
2,0.46878996,0.7312178,0.8436194,0.3999038,0.7247284,0.83988374
3,0.44134638,0.7584619,0.86196923,0.37304613,0.7715716,0.87052006
4,0.4148295,0.77964294,0.8755853,0.35521784,0.76260304,0.864742
5,0.3956716,0.79635394,0.88607335,0.33466423,0.77692544,0.8738746
6,0.37280506,0.80883074,0.8936541,0.31617698,0.795739,0.8856741
7,0.35312507,0.8238707,0.90291744,0.3026373,0.7976824,0.88697547
8,0.3392851,0.8306313,0.90708154,0.29459754,0.79566324,0.8856165
9,0.3253254,0.8356427,0.91003186,0.28328472,0.7955487,0.8855831
10,0.30819532,0.84377897,0.9148805,0.27064228,0.79772884,0.8869483
11,0.29641214,0.84907734,0.91806626,0.2609568,0.8062172,0.89221543
12,0.27943146,0.85411847,0.9209749,0.24697047,0.81126523,0.89529026
13,0.26604557,0.8552713,0.9216577,0.2428135,0.8098857,0.8945179
14,0.25116006,0.8616541,0.9252893,0.23145878,0.81203455,0.89578426
15,0.24480857,0.86438185,0.9268035,0.23168038,0.8126356,0.89617074
16,0.23160972,0.8663913,0.92810494,0.21763913,0.8010969,0.88902014
17,0.21888724,0.87130576,0.93094456,0.20765638,0.82008356,0.9006826
18,0.20647202,0.8721757,0.9314293,0.20470844,0.8068466,0.8926185
19,0.1982544,0.87274164,0.9317308,0.19473608,0.8152008,0.8976908
20,0.19033632,0.8771946,0.9342975,0.18780386,0.8159624,0.8981515
21,0.18089773,0.8799338,0.93580747,0.18762496,0.81023407,0.8947032
22,0.1735501,0.8776612,0.9344839,0.1777003,0.8156861,0.89801055
23,0.16496266,0.88273805,0.9373731,0.17321439,0.81529737,0.89782536
24,0.15290886,0.88554543,0.93906194,0.16742253,0.8170971,0.898869
25,0.1522411,0.88412845,0.93818367,0.16185479,0.8164892,0.89847803
26,0.1441063,0.88664025,0.93965745,0.16219585,0.8115622,0.8955327
27,0.13418177,0.8908738,0.94207954,0.15397711,0.81685394,0.8987705
28,0.13101666,0.88999563,0.94151205,0.15108143,0.81659764,0.8986252
