epoch,train_loss,train_iou,train_dice,valid_loss,valid_iou,valid_dice
0,0.27012488,0.60216993,0.73520577,0.16727872,0.7159337,0.8329083
1,0.14687146,0.7473342,0.8532871,0.15179537,0.7385586,0.8482404
2,0.12775823,0.77642494,0.87229764,0.12808362,0.7752256,0.8719411
3,0.11992477,0.78909194,0.8801089,0.16467763,0.71883965,0.8353556
4,0.11119811,0.8023822,0.8888278,0.119070224,0.7897696,0.88094467
5,0.102184266,0.81711537,0.89783627,0.11038028,0.8031003,0.88964325
6,0.10105407,0.81902415,0.8989641,0.11657849,0.79344976,0.8834483
7,0.10179087,0.81820565,0.89822453,0.10250677,0.81638783,0.89751273
8,0.093990624,0.8304112,0.90602255,0.10826189,0.8075622,0.8917472
9,0.094606675,0.82937294,0.9054055,0.11486725,0.79658586,0.88514125
10,0.09279195,0.8325385,0.90721846,0.09856628,0.8227006,0.9014451
11,0.09149584,0.834569,0.9085174,0.10700111,0.8086408,0.89301413
12,0.090557314,0.8361727,0.9094541,0.10573974,0.81063634,0.89427286
13,0.08670505,0.8426605,0.9133062,0.11247715,0.79972637,0.887533
14,0.0881298,0.8404615,0.9118805,0.11139497,0.8025118,0.88860905
15,0.082402326,0.849673,0.9176081,0.11106515,0.8023397,0.8889489
16,0.08444249,0.8466342,0.9155666,0.10113862,0.8191618,0.89886737
17,0.08222326,0.84995854,0.9177856,0.09960817,0.8209857,0.90040153
18,0.081214495,0.85163647,0.9187926,0.09390914,0.8303721,0.9061005
19,0.0808869,0.85234106,0.91912097,0.10274031,0.8165875,0.8972648
20,0.07842533,0.8566028,0.9215826,0.11232701,0.8002284,0.8876797
21,0.0840922,0.84734833,0.91591513,0.13589701,0.76316607,0.86411273
22,0.07963238,0.85474515,0.92037475,0.09827091,0.8232389,0.9017406
23,0.07748558,0.85758805,0.9225222,0.10092299,0.81913567,0.8990853
24,0.07852044,0.8559054,0.9214858,0.09792289,0.82421976,0.90208554
25,0.07666413,0.859234,0.9233424,0.09504462,0.8285033,0.904963
26,0.072030574,0.8676288,0.9279755,0.093225464,0.8314398,0.90677905
27,0.069874525,0.8708329,0.9301307,0.09380636,0.83049536,0.90620184
28,0.070065536,0.8707291,0.92993987,0.09416807,0.82987154,0.9058406
29,0.06964618,0.8712586,0.9303604,0.09406121,0.8300939,0.90594906
30,0.0693721,0.8718977,0.93063325,0.093153484,0.8315769,0.90685445
31,0.07034339,0.8701594,0.9296606,0.09418839,0.8298732,0.9058172
32,0.06915469,0.87208736,0.9308503,0.09421604,0.8298028,0.90579396
33,0.06945277,0.8717322,0.93055296,0.094611116,0.8291873,0.9053995
34,0.068272494,0.87364537,0.9317331,0.093783684,0.8305826,0.9062274
35,0.069308005,0.8720692,0.9306999,0.09461239,0.82922393,0.90539384
36,0.06716656,0.8756137,0.9328382,0.09490819,0.8287171,0.9051002
37,0.06724878,0.87537,0.9327574,0.09471521,0.82903767,0.90529066
38,0.06745843,0.8750101,0.93254864,0.094109826,0.83008033,0.90589637
39,0.06801324,0.87426066,0.9319933,0.09427105,0.82981926,0.9057386
40,0.06837259,0.87400275,0.9316335,0.09434755,0.82965726,0.905659
41,0.0678559,0.8745395,0.9321496,0.09439966,0.8295846,0.9056067
42,0.0695623,0.8719992,0.9304436,0.09405249,0.83015984,0.90595424
43,0.066788256,0.8761508,0.93321854,0.09465654,0.82918465,0.9053531
44,0.0660097,0.8774712,0.93399537,0.094622694,0.8292341,0.9053857
