epoch,train_loss,train_iou,train_dice,valid_loss,valid_iou,valid_dice
0,0.37780526,0.491762,0.64146775,0.19090623,0.685606,0.81309766
1,0.16538033,0.72351235,0.83891296,0.15799406,0.73228616,0.845001
2,0.12929387,0.7752697,0.87293893,0.12660183,0.7780421,0.87449974
3,0.11143631,0.80227387,0.88994205,0.11353552,0.79845124,0.8873004
4,0.1026299,0.8160078,0.8983151,0.11952616,0.7881291,0.88108295
5,0.09773004,0.82371163,0.9029697,0.10661859,0.8087354,0.89383334
6,0.09066655,0.8351773,0.90991175,0.10788676,0.806251,0.89244413
7,0.094481975,0.8288466,0.9060215,0.11285767,0.7982753,0.88748854
8,0.08735629,0.84066033,0.9130723,0.10448915,0.8118458,0.89590955
9,0.0831958,0.84740573,0.91716427,0.103343606,0.813919,0.89698166
10,0.084970124,0.84439605,0.9153484,0.116181664,0.79400843,0.8841683
11,0.08208049,0.84938264,0.91821146,0.10047159,0.8184433,0.89983755
12,0.07949667,0.85368043,0.92080545,0.108322084,0.8057251,0.8919626
13,0.0783621,0.8555832,0.9219007,0.09664213,0.82454956,0.9035659
14,0.07965695,0.85330254,0.92058885,0.100579396,0.8179098,0.89963764
15,0.078243904,0.8557973,0.9219907,0.10493646,0.8109658,0.8952555
16,0.07404011,0.86292404,0.92618173,0.09323193,0.83019775,0.90693474
17,0.07407281,0.8628113,0.92612904,0.09100616,0.83403635,0.90920746
18,0.073466524,0.86382645,0.92673653,0.08736099,0.84038305,0.9128179
19,0.07290306,0.86482614,0.9272754,0.09303563,0.8304912,0.90714073
20,0.073258094,0.8643502,0.92693233,0.09869925,0.82101095,0.9014596
21,0.07245242,0.86554307,0.92772466,0.09503203,0.82720524,0.9051274
22,0.06919335,0.8712577,0.93096876,0.1060852,0.80902267,0.8940576
23,0.06885529,0.87185955,0.93128496,0.09266876,0.8311672,0.9074582
24,0.07030887,0.8692374,0.9298456,0.10399992,0.81247574,0.8962134
25,0.06727481,0.8745068,0.93286383,0.09633483,0.824955,0.90377855
26,0.06731813,0.8744715,0.93281263,0.09803163,0.8221064,0.9020867
27,0.064542614,0.87928057,0.9355898,0.0977363,0.8226211,0.902394
28,0.06344539,0.8812315,0.936692,0.095754564,0.82595885,0.90440357
29,0.06536976,0.8779321,0.9347562,0.09566536,0.8261425,0.90451515
