epoch,train_loss,train_iou,train_dice,valid_loss,valid_iou,valid_dice
0,0.65122867,0.42695954,0.58521,0.5349673,0.63341653,0.774947
1,0.5587139,0.6443469,0.7815056,0.4818916,0.67531013,0.80533737
2,0.51228094,0.7114936,0.82973987,0.4425549,0.7215586,0.8374941
3,0.47190413,0.7558128,0.8597972,0.44053262,0.7022838,0.8243858
4,0.44491717,0.7756067,0.872468,0.38647333,0.75488275,0.8596786
5,0.41236117,0.7936769,0.8840067,0.3961303,0.68939054,0.81523764
6,0.3882722,0.8058271,0.8912807,0.34290805,0.7700809,0.86939406
7,0.35773242,0.8199619,0.9002804,0.32131067,0.7954043,0.88550144
8,0.33259645,0.83008885,0.9064047,0.29645887,0.7949903,0.88519615
9,0.30424273,0.83823824,0.9111833,0.28572136,0.7732099,0.8714115
10,0.27835324,0.84332025,0.91437787,0.2576679,0.7861734,0.87956095
11,0.25982368,0.8474513,0.9166506,0.23243545,0.80665463,0.89241004
12,0.23566483,0.8548941,0.9210363,0.23574188,0.7892393,0.8815975
13,0.21705611,0.85796,0.9227934,0.21238102,0.8047417,0.8912158
14,0.19685878,0.8613808,0.9249726,0.20190537,0.8006177,0.88877505
15,0.18104307,0.8647395,0.9268348,0.19743483,0.78802526,0.8806377
16,0.16702819,0.86926216,0.9294311,0.17841403,0.8010039,0.888944
17,0.1533029,0.87134296,0.93071735,0.16268414,0.8096655,0.8942392
18,0.14304931,0.8700131,0.9299174,0.15616591,0.81540436,0.8977888
19,0.12964444,0.874425,0.93245405,0.16138631,0.78970146,0.8819001
20,0.12117936,0.87594515,0.93332905,0.14603208,0.80606407,0.89209616
21,0.111617096,0.87762403,0.9343012,0.13596293,0.81325233,0.896441
22,0.104639366,0.87915164,0.9351509,0.132607,0.8090238,0.89377964
23,0.098100245,0.88213015,0.9369473,0.13331768,0.80566883,0.89189196
24,0.09090701,0.8845929,0.9383021,0.12829494,0.80507296,0.89145386
25,0.088151015,0.8834026,0.93766403,0.14564073,0.77327764,0.87131137
26,0.08038378,0.88925946,0.94106776,0.13599941,0.78419316,0.87839794
27,0.08133471,0.8832011,0.9372222,0.12016918,0.8064214,0.8923469
28,0.076916926,0.88605964,0.9392074,0.14143728,0.7700388,0.8693173
29,0.072572835,0.888613,0.94059914,0.123397335,0.79505765,0.88520926
