epoch,train_loss,train_iou,train_dice,valid_loss,valid_iou,valid_dice
0,0.20884556,0.68626684,0.8021264,0.14332709,0.7528771,0.85708046
1,0.115953445,0.79584235,0.88424283,0.13094173,0.77297986,0.86909926
2,0.10613676,0.81245244,0.8939208,0.18368827,0.69479537,0.8163949
3,0.09901534,0.82331645,0.90102184,0.123959005,0.783339,0.87605995
4,0.09586763,0.828582,0.90416205,0.120504744,0.7893038,0.8795051
5,0.09491958,0.830368,0.9051075,0.11028996,0.80564445,0.8897239
6,0.09052313,0.8373126,0.9094926,0.09795587,0.8253195,0.90205353
7,0.08966612,0.8390041,0.9103496,0.10142442,0.8201182,0.89858407
8,0.08815534,0.84170014,0.9118603,0.10278957,0.818245,0.8972133
9,0.085676745,0.8452287,0.91433567,0.10058706,0.82135844,0.89941865
10,0.084765315,0.84676754,0.9152462,0.09357131,0.8327641,0.9064376
11,0.08263584,0.85039604,0.91737264,0.09703675,0.82704157,0.90297186
12,0.08053894,0.8534328,0.9194691,0.10566964,0.8122339,0.894343
13,0.08355288,0.84899384,0.91645706,0.09703801,0.827347,0.90296984
14,0.08118049,0.8531545,0.9188272,0.09613801,0.8286086,0.9038705
15,0.077067524,0.8594438,0.9229376,0.10241775,0.8185484,0.89758646
16,0.076375194,0.86039895,0.9236324,0.096118055,0.8290653,0.9038892
17,0.07822292,0.85837746,0.92178446,0.10381706,0.8163589,0.89619124
18,0.07706769,0.86061263,0.92293817,0.09416671,0.831573,0.9058402
19,0.07445451,0.8640224,0.9255524,0.09176004,0.8359831,0.9082433
20,0.0745035,0.8639646,0.9255032,0.109827824,0.80547166,0.89017636
21,0.074267626,0.8639182,0.9257388,0.10847834,0.80857754,0.89152557
22,0.07438847,0.863849,0.9256165,0.097456194,0.8264175,0.902548
23,0.07386659,0.8655715,0.92613894,0.09192751,0.83542216,0.9080762
24,0.0736508,0.8664302,0.92635465,0.09307348,0.8339951,0.906931
25,0.07359894,0.8661635,0.9264078,0.104029074,0.81535655,0.8959739
26,0.0708868,0.869798,0.92912173,0.09378404,0.83232224,0.9062235
27,0.06846368,0.874678,0.93154633,0.09248469,0.8344511,0.9075267
28,0.069093704,0.87373734,0.9309154,0.09174203,0.83573234,0.908264
29,0.06756679,0.87598,0.9324406,0.091195755,0.8366339,0.9088105
30,0.06658806,0.8776819,0.93341863,0.09052675,0.8377126,0.9094829
31,0.06402286,0.881593,0.93598455,0.09050192,0.8377574,0.90950507
32,0.064495854,0.88079196,0.9355113,0.09020515,0.83825666,0.90979916
33,0.06616488,0.8783605,0.93384236,0.09022466,0.83821374,0.909778
34,0.064847074,0.8804917,0.93515927,0.09008559,0.8384658,0.9099194
35,0.06424896,0.88153094,0.93575746,0.09016873,0.8382589,0.9098366
36,0.06410192,0.8814928,0.93590534,0.090328045,0.83801126,0.9096755
37,0.06387458,0.88198704,0.93613064,0.09023814,0.83819926,0.9097662
38,0.06347451,0.88291305,0.9365316,0.090205975,0.83826184,0.9097973
39,0.06435439,0.88137823,0.9356531,0.090387434,0.8379232,0.90961874
40,0.06280725,0.8841442,0.9371984,0.09023892,0.83822703,0.9097678
41,0.0629303,0.8838741,0.9370765,0.090735465,0.83739156,0.9092683
42,0.06271331,0.8840647,0.9372933,0.090249225,0.8382518,0.90975696
43,0.06274044,0.8840733,0.9372658,0.09042556,0.8379626,0.9095793
44,0.062877454,0.884093,0.93712866,0.090275556,0.838268,0.9097263
