epoch,train_loss,train_iou,train_dice,valid_loss,valid_iou,valid_dice
0,0.26923177,0.6467094,0.7682796,0.14449844,0.755981,0.85942644
1,0.115884714,0.7982923,0.8867065,0.113861926,0.7985861,0.8866843
2,0.10796584,0.80889535,0.89249825,0.10998811,0.80404186,0.89013964
3,0.0951942,0.8283222,0.9049683,0.109380275,0.8047739,0.89066917
4,0.093296684,0.83116555,0.9067913,0.12574716,0.7780288,0.8743078
5,0.08474261,0.8452604,0.9152945,0.09986474,0.82058513,0.900154
6,0.08791295,0.8400825,0.912124,0.101073414,0.818202,0.8989423
7,0.08222742,0.84970105,0.9177952,0.10113118,0.8181207,0.8988809
8,0.084769435,0.8453236,0.91527337,0.09774213,0.82405066,0.9022678
9,0.08121011,0.8514789,0.91880995,0.09806091,0.8233061,0.90194625
10,0.08107037,0.85199517,0.91894543,0.0935288,0.83082795,0.9064851
11,0.075318836,0.8610555,0.9246946,0.10762988,0.8073293,0.8923836
12,0.079324804,0.8543656,0.9206856,0.09556584,0.82727087,0.9044445
13,0.07438679,0.862892,0.9256242,0.10643448,0.8089454,0.8935832
14,0.07514405,0.8613114,0.9248721,0.09637533,0.8260816,0.9036372
15,0.074371986,0.8628549,0.9256373,0.10046717,0.81910986,0.89954156
16,0.07384797,0.8640478,0.9261609,0.093326904,0.8313496,0.906684
17,0.072292104,0.8665271,0.92771715,0.08923554,0.83779156,0.9107676
18,0.07266991,0.8658392,0.92733777,0.10070233,0.81914335,0.8993104
19,0.07096329,0.8685561,0.929044,0.09626012,0.8264947,0.9037436
20,0.0699525,0.87037456,0.93005306,0.10078307,0.818577,0.89922494
21,0.06835347,0.87319267,0.9316556,0.094555706,0.828923,0.90545374
22,0.07092341,0.86893785,0.929083,0.10609211,0.8104965,0.8939116
23,0.06827562,0.873145,0.93172985,0.09129338,0.8342636,0.90871507
24,0.06650195,0.8763409,0.93350387,0.09031173,0.83636516,0.90969354
25,0.067985095,0.87396294,0.93202037,0.09587982,0.82702357,0.90412664
26,0.06319601,0.88205844,0.9368079,0.09209062,0.83327746,0.9079147
27,0.06378005,0.88111717,0.9362239,0.09200419,0.8333839,0.9080016
28,0.062043663,0.88412297,0.93796116,0.091804296,0.83371526,0.9081971
