epoch,train_loss,train_iou,train_dice,valid_loss,valid_iou,valid_dice
0,0.31506982,0.5671688,0.6890962,0.13032006,0.7721745,0.8712457
1,0.106561504,0.80997294,0.89476264,0.11334892,0.7985926,0.88786674
2,0.09114969,0.8350983,0.90994513,0.10660259,0.8093328,0.8943825
3,0.086248405,0.84308994,0.9146766,0.10532886,0.8110608,0.8954968
4,0.08559568,0.844246,0.91527796,0.10679895,0.80831355,0.89385223
5,0.08012614,0.8532115,0.92056924,0.10117379,0.81791764,0.8995812
6,0.08508456,0.8447313,0.91564965,0.11730278,0.792665,0.8840481
7,0.08034305,0.8526641,0.9202936,0.10248012,0.8153659,0.8980846
8,0.07904816,0.8547455,0.9215106,0.10255115,0.81497186,0.89790344
9,0.08317148,0.847908,0.9174429,0.10675709,0.80860525,0.8939504
10,0.07896383,0.85500425,0.9216279,0.097118706,0.8245064,0.90355027
11,0.07459818,0.8622803,0.9258775,0.101025544,0.8174811,0.89942276
