epoch,train_loss,train_iou,train_dice,valid_loss,valid_iou,valid_dice
0,0.4936611,0.36156335,0.523993,0.34638658,0.50098395,0.6665191
1,0.3202051,0.5325122,0.6926896,0.24463016,0.62524396,0.76822174
2,0.24551927,0.6228373,0.76579416,0.20901202,0.6654027,0.798113
3,0.21302637,0.66263217,0.79536164,0.1870826,0.6957471,0.8195265
4,0.19233286,0.6890348,0.81427467,0.17576866,0.70937103,0.82886744
5,0.18185474,0.701702,0.8233617,0.17935531,0.70250374,0.82396626
6,0.17109162,0.716337,0.8332651,0.17605916,0.70687276,0.82705045
7,0.1615295,0.7292206,0.84223384,0.15810473,0.733117,0.8447676
8,0.15729553,0.734912,0.84602016,0.15550835,0.736683,0.84714
9,0.15469933,0.7385665,0.84827876,0.15879534,0.73137695,0.84351426
10,0.14427108,0.7535962,0.85842377,0.14840321,0.7470665,0.85391074
11,0.14159365,0.7572792,0.86083835,0.15381187,0.7383798,0.8481381
12,0.13687651,0.76432043,0.8653803,0.15101676,0.7426058,0.851021
13,0.13479105,0.767266,0.8673161,0.14511,0.751479,0.85665643
14,0.13195203,0.77201635,0.8701143,0.13417687,0.7680117,0.86753446
15,0.12614839,0.7804905,0.8757218,0.13384086,0.76875854,0.86797476
16,0.12593056,0.78063273,0.8757667,0.1345965,0.76724774,0.8669136
17,0.12174106,0.78686804,0.87975866,0.13197705,0.7706271,0.86926144
18,0.11873702,0.79169226,0.8827574,0.13258493,0.77008945,0.8687805
19,0.11821297,0.792413,0.8831627,0.13010086,0.7735692,0.87114346
20,0.114847176,0.79774076,0.88654405,0.1462464,0.7495909,0.8554627
21,0.11344401,0.7997768,0.8878216,0.12859419,0.7757668,0.8724696
22,0.11203647,0.80188125,0.88918084,0.12678614,0.77872944,0.874323
23,0.10974844,0.8053695,0.8914272,0.12616326,0.77965313,0.8748649
24,0.10781076,0.80832064,0.893298,0.12692137,0.7783651,0.87404215
25,0.10976322,0.8054902,0.89131224,0.12514421,0.78113467,0.87582326
26,0.106144026,0.8109655,0.89487946,0.12272414,0.7850431,0.8782812
27,0.1029665,0.81635964,0.89808697,0.12323925,0.7841639,0.8777096
28,0.10210317,0.8173878,0.8988647,0.12335009,0.78406096,0.877619
29,0.103715494,0.81537545,0.8973126,0.12272653,0.78498405,0.8782267
30,0.10177698,0.81824183,0.8992568,0.12284152,0.7847322,0.8780589
31,0.10307067,0.81594324,0.897962,0.123913385,0.7831629,0.87704605
32,0.10036462,0.82038647,0.9006485,0.12353031,0.7836602,0.877367
33,0.103316806,0.81599957,0.8976583,0.12309204,0.7843692,0.8778339
34,0.10107062,0.8194309,0.8999829,0.12279803,0.78492284,0.87816185
35,0.102762,0.8168599,0.898248,0.12190975,0.7862582,0.87901807
36,0.10322586,0.8160195,0.897764,0.12251335,0.7853527,0.87843615
37,0.10090091,0.81971097,0.9001025,0.12308735,0.78442544,0.8778361
38,0.10000664,0.8212518,0.9009929,0.12270178,0.7849889,0.87821525
39,0.099858135,0.82142466,0.9011225,0.123252265,0.78412837,0.87765515
40,0.100090064,0.82103366,0.9008676,0.1224008,0.7854218,0.87849754
41,0.09933423,0.8220888,0.90164596,0.12250437,0.7851505,0.87836987
42,0.099267766,0.82224435,0.9017365,0.123218015,0.78415996,0.8777313
43,0.101895936,0.81838214,0.8990696,0.12130341,0.7870996,0.87957895
44,0.09993403,0.821169,0.9010518,0.121910036,0.78620183,0.87900466
