epoch,train_loss,train_iou,train_dice,valid_loss,valid_iou,valid_dice
0,0.5193102,0.57044923,0.714111,0.380815,0.7188966,0.83604485
1,0.3974808,0.7440367,0.8524559,0.33042613,0.7646755,0.8662778
2,0.34949312,0.78156704,0.87616485,0.2961889,0.77394897,0.8718651
3,0.30615973,0.8074344,0.8929054,0.25596645,0.8149839,0.8976354
4,0.2680096,0.8206731,0.90086025,0.2627581,0.73496825,0.8462347
5,0.23841715,0.8298243,0.9064561,0.20716631,0.8152954,0.8978712
6,0.21119423,0.838788,0.91180634,0.18742415,0.8196713,0.9004509
7,0.19065188,0.84613705,0.9163633,0.17921442,0.8105011,0.8948475
8,0.16819453,0.85378635,0.9208959,0.16185354,0.8185883,0.89963955
9,0.15344341,0.8564451,0.9223854,0.149651,0.8233083,0.902788
10,0.13730131,0.86166674,0.9253984,0.1419212,0.82325506,0.90276843
11,0.12551269,0.8631685,0.9263572,0.13386099,0.8230232,0.90259016
12,0.11644264,0.8661486,0.9279897,0.12527467,0.82742095,0.9053144
13,0.10943614,0.8629552,0.92617375,0.120180145,0.826476,0.90469503
14,0.10303908,0.86552984,0.9275928,0.12385199,0.8121554,0.8958379
15,0.0958266,0.8677492,0.9289382,0.11037623,0.8284439,0.9058033
16,0.08803373,0.873114,0.9320794,0.11089931,0.8227543,0.9023331
17,0.08529711,0.8719535,0.9313559,0.11017859,0.8199642,0.9006807
18,0.08019936,0.8757641,0.933579,0.10240652,0.8298676,0.90666366
19,0.07777323,0.8748631,0.933026,0.10483147,0.82307243,0.9025832
20,0.07445514,0.8776316,0.93462586,0.10711338,0.81660736,0.8987409
21,0.07206165,0.8784805,0.9351186,0.0975963,0.83081406,0.9071877
22,0.069598205,0.88042235,0.9362472,0.09903805,0.8267628,0.9048247
23,0.06984972,0.87796926,0.93477076,0.09567286,0.8310101,0.9074205
24,0.0649167,0.885368,0.93894583,0.09134335,0.8375045,0.91116405
25,0.06482404,0.88399327,0.93823034,0.09369684,0.83277994,0.9083481
26,0.062148992,0.8879579,0.9404648,0.09274938,0.83415174,0.90917045
27,0.059947416,0.8920042,0.9427213,0.09580518,0.82902646,0.90612006
28,0.058216814,0.89481694,0.94432694,0.094220296,0.83161414,0.90764767
29,0.057602365,0.89595515,0.94495475,0.09284585,0.83383673,0.90898067
30,0.05617425,0.89823735,0.946269,0.090681806,0.8374446,0.91112596
31,0.056385398,0.89784306,0.94600195,0.09191056,0.8351861,0.9097922
32,0.055063304,0.9001532,0.9473096,0.091345735,0.8361335,0.9103631
33,0.055656448,0.8988677,0.9465022,0.092598595,0.83389676,0.9090443
34,0.056833778,0.8967781,0.94540894,0.09610407,0.82805836,0.9055478
35,0.054230116,0.9012781,0.94787073,0.094995625,0.8297589,0.9065356
36,0.053327203,0.9028411,0.9488165,0.09342788,0.8323302,0.9080943
37,0.05423024,0.90098655,0.9477912,0.093996406,0.8312914,0.9074645
38,0.053055827,0.9031047,0.9489296,0.09682683,0.8265059,0.9045808
39,0.052582808,0.90371376,0.9493136,0.09563295,0.82849014,0.9057496
40,0.05184268,0.9049069,0.94995075,0.09447729,0.8302903,0.9068644
41,0.053344935,0.90225226,0.94848025,0.09307006,0.83260727,0.9082319
42,0.051922813,0.9046045,0.9497831,0.09695316,0.8261352,0.9043146
43,0.05135883,0.90566796,0.9503476,0.09844834,0.8235628,0.90279
44,0.051125802,0.9060722,0.950563,0.091452375,0.83516216,0.90974236
