epoch,train_loss,train_iou,train_dice,valid_loss,valid_iou,valid_dice
0,0.78683054,0.15122662,0.2567919,0.6612956,0.34178683,0.5087904
1,0.6200947,0.43284377,0.5990334,0.491852,0.631065,0.77331257
2,0.5194193,0.6115539,0.757332,0.4230252,0.68952405,0.8157023
3,0.4545892,0.6958215,0.81950223,0.37710235,0.73133975,0.8442332
4,0.4058112,0.7435318,0.8517443,0.34084132,0.76598585,0.8668431
5,0.37180954,0.7717211,0.87026954,0.3184111,0.76874787,0.8685072
6,0.34009475,0.79008883,0.881918,0.294359,0.7917725,0.8832231
7,0.30991027,0.8075619,0.8929881,0.27566737,0.796747,0.88627553
8,0.28829554,0.8169967,0.8985945,0.25832453,0.8039764,0.89075685
9,0.27333412,0.8241621,0.902882,0.24322708,0.8127739,0.8962135
10,0.25669444,0.8332508,0.90848917,0.23297502,0.81212807,0.8956826
11,0.24363855,0.8366699,0.9104944,0.2195743,0.809453,0.8940061
12,0.22626959,0.8437772,0.91469026,0.20856954,0.8194009,0.90022826
13,0.21344328,0.850962,0.9190148,0.19967356,0.8186113,0.8998263
14,0.20349896,0.8522846,0.9197297,0.19430895,0.8161996,0.8982219
15,0.1916394,0.85904723,0.9236854,0.18621202,0.8174268,0.8990548
16,0.17978537,0.8630445,0.9260939,0.1793012,0.81992537,0.90050924
17,0.16773854,0.8651991,0.9272073,0.16981213,0.81915885,0.90015864
18,0.15731928,0.868897,0.9294921,0.16455902,0.8165117,0.89857596
19,0.15239002,0.8695598,0.92978907,0.15854545,0.8193735,0.9003168
20,0.1424274,0.87179315,0.9310993,0.15182486,0.82244223,0.9021823
21,0.13432007,0.874875,0.9326503,0.14993158,0.8154961,0.8979543
22,0.12606451,0.87897,0.93526137,0.15375783,0.8057082,0.89190716
23,0.12163877,0.8795292,0.9356183,0.14118826,0.8185285,0.8997816
24,0.11719626,0.87875736,0.935072,0.1382146,0.8211927,0.9013631
25,0.109239876,0.88479483,0.938524,0.13211553,0.82456666,0.90342134
26,0.10532952,0.88582766,0.9390293,0.13150917,0.8223661,0.90208024
27,0.10139289,0.8853722,0.93877286,0.13170512,0.8144451,0.89720976
