epoch,train_loss,train_iou,train_dice,valid_loss,valid_iou,valid_dice
0,0.71477014,0.21460901,0.35010827,0.66548604,0.23039953,0.37447304
1,0.5469259,0.38930383,0.559084,0.45455384,0.47722346,0.6459571
2,0.42877114,0.49268776,0.6597109,0.37170523,0.54767346,0.7075293
3,0.36517656,0.54493845,0.7051252,0.31831574,0.58954513,0.7415864
4,0.32665804,0.57358044,0.7288326,0.29070282,0.6129785,0.759915
5,0.30064368,0.5973837,0.74766254,0.2684695,0.62871146,0.7718599
6,0.27710244,0.6189993,0.76450795,0.25155056,0.6447648,0.78388715
7,0.25883234,0.6364708,0.77770114,0.24149379,0.65366304,0.7904242
8,0.24522044,0.6507827,0.7882407,0.23208022,0.66389996,0.7978651
9,0.23629212,0.65757126,0.7932022,0.22396165,0.66993415,0.80222684
10,0.2252011,0.67011106,0.802328,0.21644303,0.67891586,0.8086518
11,0.21798396,0.6771697,0.8073662,0.21521327,0.6763213,0.8067894
12,0.21166323,0.6837555,0.8120443,0.20852727,0.68478256,0.8128015
13,0.20702018,0.6878587,0.81488365,0.20445287,0.6889189,0.81568635
14,0.19691977,0.7007029,0.8238113,0.19757466,0.6968486,0.82124496
15,0.19283643,0.70489687,0.8267257,0.19529064,0.698006,0.82203305
16,0.18837762,0.70864177,0.82925814,0.19133109,0.70202684,0.82482433
17,0.18263662,0.71664923,0.834776,0.18842772,0.7039708,0.82617027
18,0.17661172,0.724309,0.8399188,0.18560457,0.70713395,0.82833105
19,0.17536864,0.7243716,0.8400335,0.18390429,0.7091113,0.8296729
20,0.17257442,0.7279382,0.8424195,0.17955399,0.7141597,0.83313763
21,0.17272693,0.7258048,0.84093946,0.17879666,0.7141716,0.83312404
22,0.16553426,0.7362126,0.8479052,0.1754079,0.7178484,0.83562976
23,0.16540495,0.73561317,0.84754205,0.17454058,0.71842915,0.8359891
24,0.16458185,0.7367383,0.8482576,0.16901606,0.72555625,0.8408245
25,0.1580238,0.74524784,0.8538991,0.16790536,0.72714996,0.8418947
26,0.15563264,0.74899113,0.8563171,0.16744137,0.72703177,0.8418201
27,0.15506701,0.74851936,0.8560289,0.1659554,0.72914076,0.8432279
28,0.15362664,0.7502079,0.85708153,0.16332725,0.7318284,0.84502983
29,0.15007041,0.7553246,0.8604658,0.16406487,0.73065615,0.8442393
30,0.14661989,0.7602612,0.86365694,0.16049536,0.73581016,0.8476683
31,0.14614867,0.76039493,0.8637999,0.15968983,0.7364094,0.84807056
32,0.14631356,0.75941384,0.8631583,0.16026191,0.735488,0.8474499
33,0.14383793,0.76324964,0.86560553,0.15662482,0.7404142,0.85071695
34,0.14182986,0.76611686,0.86743236,0.15581563,0.74094826,0.8510694
35,0.1390999,0.7699029,0.8698941,0.15787771,0.73756665,0.8488191
36,0.13868941,0.7702137,0.87006944,0.15638024,0.7400742,0.8504821
37,0.13444033,0.7765171,0.87408876,0.15281889,0.7449267,0.8536844
38,0.13384989,0.77654415,0.8741318,0.15665887,0.7385403,0.84945023
39,0.13496646,0.77474153,0.8729764,0.15324263,0.74367464,0.8528596
40,0.13310173,0.777292,0.8745618,0.15147911,0.74623305,0.85454583
41,0.13263696,0.7778766,0.87491983,0.1503945,0.74741364,0.8553213
42,0.12899756,0.78368956,0.8786039,0.15058362,0.7470564,0.85507464
43,0.12756029,0.7854455,0.87975585,0.14849423,0.7498581,0.8569035
44,0.12794209,0.78484195,0.87928796,0.1496818,0.74778754,0.85551286
