epoch,train_loss,train_iou,train_dice,valid_loss,valid_iou,valid_dice
0,0.5216486,0.33455935,0.49186897,0.274667,0.5734467,0.7281243
1,0.3066319,0.5370435,0.6946949,0.2849468,0.55969816,0.7162224
2,0.30796933,0.535853,0.6924307,0.25349402,0.5966831,0.74671644
3,0.29118326,0.5554893,0.7091008,0.1903466,0.6813193,0.8097962
4,0.23318814,0.6260762,0.7670059,0.27012107,0.575683,0.7299893
5,0.22179529,0.64126503,0.77837837,0.22978184,0.6282296,0.77036226
6,0.2284087,0.634049,0.7717498,0.25669,0.5939529,0.7434377
7,0.2788115,0.5716723,0.7213358,0.4326884,0.4005708,0.5674643
8,0.23078991,0.6293486,0.76938206,0.21744479,0.64575136,0.7827102
9,0.19593917,0.6753793,0.8042078,0.21082881,0.65399086,0.7892614
10,0.203858,0.6651865,0.7962944,0.17168573,0.7084534,0.8283804
11,0.18311444,0.6932986,0.8170306,0.16203639,0.72231424,0.838061
12,0.16096638,0.7256877,0.83915985,0.13645948,0.760954,0.8636438
13,0.16121542,0.7256521,0.8389012,0.18192616,0.6941898,0.81816757
14,0.1537535,0.73633856,0.84635097,0.14147031,0.75433934,0.85860354
15,0.1401836,0.75664884,0.8599122,0.16369462,0.7206022,0.83640504
16,0.14897576,0.7436797,0.85111934,0.1340595,0.7646779,0.8660098
17,0.1360825,0.76207376,0.86400723,0.15821856,0.7278441,0.84179616
18,0.13498661,0.76435333,0.8650974,0.13567688,0.76271015,0.8643879
19,0.13198581,0.76890075,0.8681419,0.13330545,0.7660405,0.8667589
20,0.1353186,0.76358664,0.86476755,0.21055269,0.65358865,0.7894533
21,0.12303702,0.78246325,0.87704223,0.16485333,0.7199553,0.8351846
22,0.12116103,0.78537863,0.8789196,0.405531,0.43430924,0.59451133
23,0.1280136,0.7748314,0.8720533,0.1250304,0.7791973,0.87503844
24,0.11808561,0.7901994,0.8819823,0.1868158,0.686714,0.81323254
25,0.11814097,0.7905215,0.88192767,0.12390876,0.780381,0.87610143
26,0.109852985,0.8034652,0.8902052,0.11609261,0.79305154,0.8839398
27,0.1049802,0.8111295,0.8950773,0.11377403,0.79679847,0.8862707
28,0.10519265,0.81114686,0.89486307,0.11331251,0.797544,0.8867173
29,0.104521126,0.81207806,0.8955422,0.11237311,0.79905194,0.88765335
30,0.10308552,0.8143824,0.896974,0.11065149,0.8018461,0.88939214
31,0.10346724,0.81381065,0.89659584,0.11059902,0.8019788,0.88945514
32,0.1012774,0.81720823,0.8987849,0.11163331,0.80023956,0.8884026
33,0.100774094,0.81816274,0.8992858,0.10943676,0.8038499,0.8906147
34,0.10278995,0.81511986,0.8972724,0.10990126,0.8031097,0.890161
35,0.10151651,0.81704676,0.8985477,0.109773904,0.80335385,0.8902733
36,0.09960191,0.8202515,0.9004622,0.11073355,0.80176914,0.8892978
37,0.0988439,0.82152665,0.90121514,0.10937199,0.80394584,0.8906715
38,0.09930277,0.8207096,0.9007589,0.10817355,0.80588245,0.89186126
39,0.09980958,0.8197639,0.90025556,0.10940898,0.8038334,0.89062697
40,0.09843148,0.82196254,0.90162873,0.110378854,0.8023236,0.8896514
41,0.09788336,0.82284886,0.90218157,0.10875501,0.8049286,0.89129007
42,0.09708837,0.8243104,0.9029745,0.10996209,0.8030117,0.89007056
43,0.100163504,0.819331,0.89989585,0.10825968,0.8057569,0.8917858
44,0.09856492,0.82172734,0.9015004,0.11114804,0.8011573,0.88888687
