epoch,train_loss,train_iou,train_dice,valid_loss,valid_iou,valid_dice
0,0.33491084,0.5302868,0.67559415,0.21416394,0.6534974,0.7892122
1,0.18107213,0.69948924,0.8218394,0.17143291,0.7117762,0.8305421
2,0.15000114,0.7442218,0.8521697,0.14993252,0.74363166,0.8519989
3,0.12979698,0.7748437,0.8721103,0.1450388,0.7504362,0.85644263
4,0.11821229,0.79278415,0.8834661,0.13092038,0.772505,0.87064326
5,0.10868445,0.8076959,0.89272803,0.1253513,0.7810201,0.87608665
6,0.099417254,0.82276917,0.90192026,0.12059507,0.78824174,0.8806237
7,0.09609304,0.82791144,0.90511096,0.11734442,0.7931717,0.8837028
8,0.09270962,0.83360493,0.9084133,0.115418136,0.79624546,0.8855937
9,0.08699876,0.8428089,0.9140177,0.110665314,0.8038433,0.8902844
10,0.08558049,0.84512264,0.9153422,0.11181152,0.8019961,0.8890813
11,0.080855764,0.8529583,0.91999865,0.116973124,0.7932534,0.8837134
12,0.080649994,0.85331595,0.9201449,0.1072507,0.80906403,0.8934434
13,0.07656022,0.8600857,0.92419827,0.105673306,0.81153375,0.8949375
14,0.076827586,0.8597142,0.92392653,0.10772601,0.8082053,0.8929448
15,0.07284654,0.8663612,0.92786145,0.10807489,0.80777,0.89257866
16,0.07225963,0.867535,0.9283929,0.12161389,0.7855421,0.87891465
17,0.07127178,0.86897916,0.9293687,0.11289108,0.79942065,0.88761085
18,0.07119342,0.86921805,0.92941666,0.1057806,0.8112103,0.8947797
19,0.07024172,0.8707878,0.9303344,0.111220576,0.8019934,0.8891966
20,0.0680977,0.8744812,0.9324688,0.10740166,0.80828947,0.8930846
21,0.06518711,0.87931085,0.93535197,0.10644358,0.8097386,0.89400196
22,0.06541633,0.8792058,0.93509865,0.10517534,0.811886,0.8952648
23,0.06440434,0.8808472,0.936083,0.10778113,0.80733293,0.8926093
24,0.062071797,0.88481605,0.9384018,0.10416099,0.8132764,0.8961916
25,0.062444583,0.88417864,0.9380294,0.10644787,0.80970573,0.8939614
26,0.060448848,0.88743544,0.93999076,0.10229827,0.81655777,0.898079
27,0.059501443,0.8892642,0.9409652,0.106591746,0.80922294,0.89373356
28,0.059455536,0.8895425,0.940962,0.10644972,0.80954975,0.8938835
29,0.058705367,0.89054614,0.9417319,0.09572655,0.82748413,0.9046063
30,0.05790362,0.89200914,0.9425146,0.10914118,0.80541646,0.89118433
31,0.056834046,0.89396995,0.94356686,0.1035656,0.814418,0.8967097
32,0.056121256,0.8951262,0.9442656,0.102561496,0.8160267,0.8977212
33,0.05570079,0.89583564,0.9446756,0.10557589,0.8114413,0.8948076
34,0.054357734,0.89827853,0.94603956,0.10658787,0.80959857,0.89371014
35,0.05381749,0.8990506,0.94655174,0.09748504,0.82457036,0.9028221
36,0.052761234,0.90098614,0.947615,0.09840908,0.82285154,0.90191406
37,0.053736564,0.8993327,0.9466237,0.117621556,0.7915042,0.88262945
38,0.053287446,0.90027434,0.947081,0.108610466,0.8060823,0.89165694
39,0.051669475,0.902879,0.9486907,0.10306336,0.8150941,0.8971949
40,0.0520272,0.90231425,0.94832486,0.1084898,0.8062734,0.89181507
41,0.050875183,0.9044049,0.94948506,0.106812716,0.8093969,0.8935366
42,0.05054449,0.90486664,0.9497943,0.100999154,0.81867754,0.89923966
43,0.05059078,0.9049224,0.94974285,0.110722564,0.8027781,0.8895564
44,0.049127143,0.9074413,0.9512179,0.11279865,0.79941034,0.8874296
