epoch,train_loss,train_iou,train_dice,valid_loss,valid_iou,valid_dice
0,0.18389228,0.71218,0.82152003,0.12295131,0.78397834,0.87791526
1,0.10175778,0.818459,0.8988552,0.112473674,0.8008632,0.88792974
2,0.09009634,0.8377153,0.9102746,0.12747125,0.77625644,0.8728162
3,0.087219715,0.84204483,0.9130567,0.11464776,0.7962189,0.8855428
4,0.08360432,0.8480137,0.91659915,0.10025542,0.8201956,0.8998642
5,0.08040502,0.8532232,0.91977984,0.09879709,0.82245415,0.9013651
6,0.078714505,0.85615766,0.92144287,0.108963646,0.80563265,0.8912083
7,0.07651406,0.8599572,0.9236327,0.105812855,0.8106544,0.89430034
8,0.07629921,0.86027163,0.9238326,0.097467184,0.8247258,0.90264815
9,0.07637954,0.8604798,0.9237502,0.097236596,0.82499206,0.9028821
10,0.07423656,0.8637591,0.9258785,0.09327154,0.8315692,0.9068627
11,0.071062505,0.8693945,0.92905205,0.10147431,0.8178039,0.8986484
12,0.072570965,0.8664974,0.9275385,0.10280651,0.8153531,0.8972966
13,0.07282678,0.86641276,0.9272777,0.09444781,0.8299843,0.9056305
14,0.07017193,0.8706134,0.929923,0.10282052,0.81594634,0.8972634
15,0.06751284,0.8751391,0.93257296,0.095346846,0.8282364,0.9047363
16,0.06655587,0.8766715,0.933527,0.0982265,0.8234333,0.90183175
17,0.06744748,0.8751419,0.9326322,0.097084455,0.8252203,0.90298283
18,0.0660214,0.8775602,0.9340556,0.09900256,0.8219566,0.9010821
19,0.06574715,0.87816536,0.9343212,0.10440283,0.8131816,0.8956573
20,0.06758775,0.87533295,0.9324831,0.11851753,0.7899127,0.8815586
21,0.063518226,0.8818879,0.9365495,0.110881306,0.8029215,0.88917893
