epoch,train_loss,train_iou,train_dice,valid_loss,valid_iou,valid_dice
0,0.39693898,0.47395048,0.6339218,0.36088416,0.47507387,0.64160043
1,0.2733312,0.5769447,0.7280085,0.22362189,0.6371508,0.777134
2,0.30310145,0.54222983,0.69745344,0.6099074,0.24377891,0.39017674
3,0.35952696,0.4851878,0.6408308,0.27242276,0.57348007,0.7278458
4,0.29915592,0.5454969,0.7011592,0.25594044,0.5942275,0.7441923
5,0.36973444,0.4700435,0.6305183,0.2743638,0.57181835,0.7257598
6,0.36231557,0.48123667,0.63788426,0.43731534,0.39445,0.56281364
7,0.4430936,0.39253607,0.55719995,0.3470165,0.4874268,0.65320235
8,0.38439718,0.45043716,0.6158059,0.31290194,0.52667105,0.68723375
9,0.35504687,0.4808873,0.6451497,0.31429118,0.5249838,0.6857281
10,0.34272727,0.49485448,0.6574396,0.32872415,0.5090355,0.6713536
11,0.32800275,0.51110125,0.6721987,0.26329884,0.5851395,0.736943
12,0.3088181,0.53245103,0.6913609,0.30822453,0.5307271,0.6918958
