epoch,train_loss,train_iou,train_dice,valid_loss,valid_iou,valid_dice
0,0.49939743,0.6379816,0.76267606,0.37394008,0.7422598,0.85146976
1,0.31996185,0.807983,0.8931732,0.25056967,0.78649145,0.8798802
2,0.234186,0.83542156,0.9098466,0.19926628,0.79238874,0.88364446
3,0.17210945,0.85258013,0.920088,0.15352084,0.8253768,0.90384126
4,0.1370956,0.8550618,0.9211473,0.17000374,0.76013094,0.8630049
5,0.10954014,0.8669675,0.92842406,0.12695149,0.81232375,0.8959541
6,0.09359683,0.87001646,0.93018645,0.11274989,0.82390505,0.9028748
7,0.08099489,0.8760147,0.9336383,0.117471755,0.8064102,0.8924166
8,0.07503934,0.87724245,0.9342435,0.12656473,0.78516734,0.8791687
9,0.06816884,0.8830134,0.93761694,0.12118824,0.7903863,0.88237375
10,0.063804455,0.8870098,0.9399363,0.10513557,0.81387043,0.89692754
11,0.06125013,0.88904274,0.9410086,0.099612445,0.82130444,0.9013969
12,0.06020115,0.88937646,0.94125456,0.0919293,0.8340731,0.9090898
13,0.059148796,0.8905213,0.94176155,0.1767665,0.7023227,0.824322
14,0.057945818,0.8920857,0.9426236,0.10355569,0.8136206,0.8967643
15,0.056553937,0.89406514,0.94382566,0.107102156,0.80788887,0.8932098
16,0.055790916,0.89520794,0.94446295,0.10400659,0.8126278,0.8961682
17,0.053958673,0.89828265,0.94621205,0.09892678,0.8212872,0.90123945
18,0.052569862,0.90068823,0.9475559,0.09739736,0.8237545,0.9026982
19,0.0513183,0.9028403,0.9487763,0.09914288,0.82052153,0.90092856
20,0.05236661,0.9009613,0.947707,0.12159291,0.78406525,0.8784556
21,0.05014423,0.904917,0.94991654,0.11227227,0.7991539,0.8877797
22,0.04869656,0.9074314,0.9513581,0.1014957,0.81660813,0.8985342
23,0.05065503,0.9039723,0.94939333,0.09574139,0.8261958,0.9042898
