epoch,train_loss,train_iou,train_dice,valid_loss,valid_iou,valid_dice
0,0.4668499,0.39908156,0.536467,0.24203621,0.615799,0.7614861
1,0.20572819,0.6648505,0.797071,0.17357627,0.7076196,0.82825553
2,0.165958,0.7200122,0.8358974,0.15308967,0.73710763,0.84842765
3,0.14969891,0.74329907,0.85169303,0.13339695,0.76662105,0.8673867
4,0.13645451,0.7634228,0.8645915,0.13421974,0.7658045,0.8668996
5,0.12840936,0.77528787,0.8724575,0.2031584,0.6654043,0.7976994
6,0.12194616,0.78539145,0.8788344,0.1305646,0.77151,0.87057376
7,0.11400479,0.79813206,0.8867095,0.122845985,0.7830554,0.8778308
8,0.10897044,0.8056902,0.8916181,0.1291208,0.7729689,0.8713482
9,0.10714549,0.8087706,0.8934373,0.17017469,0.71077305,0.830591
10,0.11137201,0.8024705,0.8891544,0.1256251,0.7783822,0.8748768
11,0.10157339,0.81753594,0.89888656,0.11092334,0.80163497,0.88945216
12,0.10364257,0.81422156,0.8967984,0.10655041,0.8091585,0.8940717
13,0.09458208,0.8288053,0.90580016,0.10518186,0.81111944,0.8952821
14,0.095094636,0.82820415,0.9053173,0.104886234,0.8114491,0.8954748
15,0.09905234,0.8217324,0.9013535,0.11282204,0.7984834,0.88752306
16,0.093246974,0.83131176,0.9070731,0.106415614,0.80903393,0.89387816
17,0.0901884,0.8362727,0.9101361,0.1110786,0.80167425,0.889252
18,0.09047541,0.83572763,0.9098472,0.106079176,0.8093213,0.8942023
19,0.0897554,0.83693004,0.9105453,0.10781321,0.8067433,0.89240426
20,0.09209991,0.83298814,0.9081542,0.11353146,0.7973015,0.88677186
21,0.087267324,0.84100425,0.91299,0.114778325,0.79515785,0.8855442
22,0.087927885,0.83995456,0.9123344,0.11191808,0.7998158,0.88829726
23,0.0871181,0.8414688,0.91311586,0.10162575,0.8164742,0.89858013
24,0.08315875,0.8479441,0.9170587,0.105913624,0.809583,0.8942673
25,0.09022719,0.8361907,0.90999967,0.09790377,0.822617,0.9022733
26,0.083215155,0.8480465,0.91698444,0.09841229,0.8217729,0.90175116
27,0.08008551,0.8533256,0.9201027,0.09653575,0.82489455,0.9036171
28,0.07856647,0.8555739,0.9216282,0.09615607,0.82555723,0.9039968
29,0.07708648,0.8582521,0.9231101,0.09605302,0.8257446,0.9041125
30,0.0778959,0.85642564,0.92227703,0.09564589,0.8263758,0.9044965
31,0.075387776,0.86104155,0.9247855,0.095984094,0.8258219,0.9041626
32,0.075602196,0.86094594,0.92457765,0.09572669,0.8262377,0.9044134
33,0.07508702,0.86176753,0.9250904,0.0952546,0.8270777,0.9049013
34,0.07361708,0.8641836,0.92656183,0.09581661,0.8260731,0.90432596
35,0.07600895,0.8602451,0.9241633,0.09602068,0.8257476,0.9041256
36,0.075878195,0.8604491,0.9242835,0.09702908,0.824057,0.90310943
37,0.0731498,0.86483276,0.9270185,0.09449902,0.8282817,0.9056295
38,0.07352429,0.864505,0.9266475,0.095450245,0.8267297,0.90471214
39,0.07354078,0.8644566,0.9266306,0.09464222,0.8280772,0.9054992
40,0.07118324,0.86819094,0.9289819,0.09463192,0.82809836,0.90552765
41,0.07455257,0.86259604,0.92561126,0.094943814,0.8275529,0.90519476
42,0.0719499,0.8669605,0.928216,0.09476682,0.8278205,0.9053631
43,0.074245565,0.86319494,0.92592,0.09545445,0.8267006,0.90469056
44,0.07212798,0.8666409,0.92803586,0.09414106,0.82891846,0.90600824
