epoch,train_loss,train_iou,train_dice,valid_loss,valid_iou,valid_dice
0,0.8142971,0.10805011,0.19469802,0.7783486,0.1294735,0.22914487
1,0.77498466,0.14157598,0.24753106,0.70654476,0.17609587,0.29930428
2,0.7140505,0.20191033,0.33479214,0.6488868,0.28076783,0.43813813
3,0.671383,0.30516168,0.46518224,0.60054076,0.4672839,0.6365248
4,0.63492197,0.4449821,0.6133125,0.56865495,0.6082022,0.7559887
5,0.60643667,0.5833261,0.73487556,0.53589046,0.68745357,0.8143256
6,0.584644,0.6763005,0.80545336,0.51509583,0.725767,0.8407116
7,0.5670475,0.73236066,0.8442359,0.5012385,0.74777395,0.8553136
8,0.5454173,0.76631385,0.86689526,0.49182004,0.7549172,0.8599518
9,0.5334662,0.7785116,0.87463033,0.47874075,0.7552338,0.86012954
10,0.52558255,0.79171145,0.88271976,0.46953964,0.76244086,0.86483157
11,0.5085643,0.80257624,0.8896513,0.46427664,0.7631597,0.86529016
12,0.50594425,0.80607796,0.89182246,0.4521921,0.7747639,0.8726825
13,0.4863094,0.81950176,0.9001342,0.44367996,0.7775347,0.87442523
14,0.47878718,0.8224954,0.9019663,0.43526968,0.7936602,0.8845829
15,0.47116426,0.8304818,0.906808,0.42743957,0.7917774,0.8833858
16,0.46173954,0.83749974,0.91108716,0.42083812,0.800404,0.8887886
17,0.45975918,0.8340683,0.9089726,0.41307747,0.79828507,0.88744366
18,0.44938827,0.8417589,0.9135605,0.4059098,0.79464734,0.8851604
19,0.44065508,0.84504443,0.91559255,0.4000115,0.80899143,0.89409834
20,0.4308101,0.84568954,0.9158538,0.3920988,0.80678684,0.89265317
21,0.4248537,0.8514379,0.91924477,0.38768095,0.8031214,0.89041257
22,0.41092995,0.85571384,0.9217528,0.37939233,0.8074009,0.8930534
23,0.4090139,0.8546786,0.92112756,0.37352002,0.80719435,0.8928985
24,0.3979485,0.86068976,0.92477,0.3706349,0.8106703,0.895038
25,0.40185648,0.8597143,0.92405486,0.36452025,0.8063382,0.89239764
26,0.38702968,0.861052,0.92488414,0.3561515,0.81566596,0.89810425
27,0.3830843,0.86887085,0.9294495,0.35632595,0.8161783,0.8984701
28,0.3798884,0.8657882,0.92759985,0.34985894,0.8150296,0.89775914
29,0.3730095,0.8685188,0.9292599,0.34353906,0.8175943,0.89930755
30,0.3591058,0.87322104,0.93197656,0.3405961,0.8212986,0.9015303
31,0.35461214,0.8756722,0.93337816,0.3362112,0.82128996,0.9015694
32,0.35468605,0.877523,0.9345156,0.33118862,0.81896925,0.9001218
33,0.34513682,0.88057756,0.9361031,0.33038482,0.81430197,0.89726967
34,0.3379377,0.87992764,0.9357364,0.32001418,0.82031435,0.90093786
35,0.33666483,0.87959415,0.93546987,0.31801778,0.8183079,0.89975035
36,0.3335808,0.8800025,0.93577814,0.31421888,0.8221711,0.90203124
37,0.32485133,0.8865785,0.939592,0.30687317,0.82149976,0.90166223
38,0.32128674,0.8844694,0.9383398,0.30548465,0.8149462,0.89769024
39,0.31312242,0.8885635,0.9407236,0.30429173,0.81140465,0.8955739
40,0.31056276,0.88678986,0.9396793,0.29568663,0.8215167,0.9015778
41,0.30702448,0.88687116,0.93968976,0.29022437,0.8236393,0.9027659
42,0.29990757,0.8910468,0.94207805,0.2866119,0.82413715,0.90316445
43,0.29002675,0.89258677,0.9428805,0.2781594,0.82327604,0.9026705
44,0.29107565,0.8939521,0.94374526,0.2774967,0.8251407,0.90382105
