epoch,train_loss,train_iou,train_dice,valid_loss,valid_iou,valid_dice
0,0.46720356,0.38486028,0.537837,0.37432688,0.46273142,0.6308515
1,0.2912157,0.5556376,0.71233976,0.28906202,0.5570056,0.71388656
2,0.25983518,0.59288126,0.742534,0.393869,0.4357104,0.60638213
3,0.2289018,0.6317828,0.77293634,0.19920875,0.6705309,0.8023346
4,0.20170921,0.66778076,0.7997549,0.17923734,0.69753367,0.82144135
5,0.18710256,0.68807524,0.81416076,0.21008587,0.6545587,0.7908322
6,0.17672092,0.70271647,0.8243151,0.20748222,0.6581302,0.79322803
7,0.16908804,0.71358293,0.8319065,0.24422812,0.6087795,0.75637025
8,0.15485528,0.734203,0.8460198,0.17748661,0.69973284,0.82285213
9,0.14995424,0.7414942,0.85082656,0.1512601,0.73892564,0.84942186
10,0.14348595,0.7513139,0.8572738,0.16865243,0.71291965,0.8318621
11,0.14123581,0.7548324,0.85948265,0.14974798,0.74089605,0.850797
12,0.13329816,0.7668581,0.8673755,0.14466704,0.7486266,0.8557659
13,0.13024439,0.77139777,0.8704068,0.15796931,0.72842914,0.8425624
