epoch,train_loss,train_iou,train_dice,valid_loss,valid_iou,valid_dice
0,0.5459357,0.4998759,0.6516293,0.3831748,0.6750352,0.80483437
1,0.3873321,0.69772315,0.8203128,0.31725264,0.72555536,0.8398259
2,0.31819668,0.75105685,0.8562375,0.26832888,0.76098335,0.86338156
3,0.27050152,0.7840891,0.8778326,0.23425567,0.7754428,0.87252283
4,0.23050457,0.80383295,0.8899238,0.20555763,0.7859135,0.8789911
5,0.20170537,0.8174452,0.8986779,0.18654586,0.79658234,0.8856186
6,0.17510016,0.8292702,0.90590507,0.16804613,0.7991669,0.8871787
7,0.15780133,0.8343907,0.9087304,0.15669125,0.7999597,0.8876469
8,0.13913581,0.8450905,0.9152865,0.14388505,0.80751425,0.8923292
9,0.12798283,0.84758025,0.9168362,0.1354749,0.8101993,0.8939149
10,0.11596808,0.8519365,0.9191032,0.1469165,0.78323704,0.8772294
11,0.10513534,0.8585989,0.9233371,0.12405236,0.81189334,0.8949931
12,0.09834718,0.86087376,0.92471695,0.1199424,0.8119619,0.8951273
13,0.09262018,0.86346245,0.9260967,0.1153996,0.8142582,0.8965491
14,0.08618699,0.8677124,0.9285278,0.11015198,0.819101,0.8993445
15,0.0812036,0.8714044,0.93069875,0.11108015,0.8146029,0.8968301
16,0.07924971,0.8708176,0.93023425,0.112454705,0.80961776,0.89374936
17,0.074834876,0.87489545,0.93263483,0.10515655,0.8192352,0.89962417
18,0.071198866,0.8785994,0.9347512,0.10977022,0.8102989,0.8940722
19,0.070711546,0.877373,0.93409467,0.11008302,0.80858445,0.8930853
20,0.0692322,0.8782009,0.934555,0.115215935,0.7993329,0.88732356
21,0.06632223,0.8819658,0.9367335,0.10698895,0.81160486,0.89490724
22,0.06397925,0.8848408,0.9384165,0.109424576,0.80728275,0.89219344
23,0.0645572,0.8832169,0.93737304,0.11611992,0.7960983,0.8851493
24,0.062536225,0.88590896,0.9390578,0.12252781,0.7853304,0.878575
25,0.06074065,0.888627,0.94052315,0.11258781,0.80077684,0.88826925
26,0.05978279,0.8898565,0.9412518,0.112429015,0.8005327,0.8882781
27,0.058180366,0.892435,0.9426549,0.12357269,0.7827077,0.87702835
28,0.05830682,0.89207894,0.94238484,0.107656784,0.8084558,0.89282286
