epoch,train_loss,train_iou,train_dice,valid_loss,valid_iou,valid_dice
0,0.44267595,0.41915348,0.56165963,0.23747505,0.62404096,0.768299
1,0.22883944,0.6336702,0.7750169,0.21236762,0.6542502,0.7908774
2,0.19072647,0.6848468,0.8123418,0.214419,0.64994365,0.78749436
3,0.1820084,0.69775385,0.82081926,0.16685145,0.717957,0.83543843
4,0.14810528,0.7463234,0.85429424,0.21457346,0.65017563,0.7878345
5,0.1373624,0.7624864,0.86463183,0.17381531,0.7067721,0.82795197
6,0.12762876,0.7768536,0.87407345,0.14465956,0.74997836,0.85686547
7,0.119084485,0.78987366,0.88240075,0.13160364,0.7699387,0.869786
8,0.11795101,0.7919065,0.88334537,0.15312657,0.7369285,0.8483552
9,0.11049596,0.8032986,0.89062923,0.15988626,0.7263334,0.8411932
10,0.10585526,0.8107526,0.89520013,0.12660974,0.77714336,0.8743491
11,0.100752465,0.8189264,0.90019095,0.11906529,0.7884918,0.8814955
12,0.09842368,0.82263744,0.9024409,0.121525005,0.78488797,0.879148
13,0.10098499,0.81872916,0.89984953,0.13651055,0.76158917,0.8643623
14,0.09746683,0.824006,0.90328807,0.1105451,0.8023928,0.89005065
15,0.094782524,0.82832557,0.9058922,0.11294778,0.7981932,0.8875025
16,0.09071951,0.83515304,0.90993387,0.11454489,0.795955,0.886062
17,0.08607025,0.8430208,0.9145425,0.10927539,0.8042481,0.8912268
18,0.09159688,0.8338453,0.9089599,0.15275836,0.73591673,0.84763235
19,0.08545282,0.8437886,0.91510785,0.11638737,0.7928179,0.88406074
20,0.087726876,0.8398725,0.9127787,0.12905046,0.7725809,0.8714477
21,0.08329921,0.84735054,0.9171724,0.10728667,0.80738205,0.89307344
22,0.08281629,0.8482069,0.9176473,0.10290523,0.8144687,0.8974621
23,0.08291229,0.84804153,0.91754246,0.121269874,0.78489536,0.87917304
24,0.08263952,0.8484328,0.9178056,0.114347205,0.79573023,0.8860455
25,0.07951301,0.853712,0.9208934,0.104998134,0.81138235,0.89555764
26,0.08184603,0.8498076,0.9185523,0.09948157,0.82023054,0.9009277
27,0.07483151,0.8617345,0.9255514,0.1001026,0.8191367,0.90027
28,0.07343328,0.8640835,0.92693466,0.100246936,0.8188778,0.900117
29,0.07321761,0.8644403,0.92713845,0.10143388,0.81701034,0.89898574
30,0.07165565,0.8672357,0.9287327,0.10090482,0.81783885,0.89948297
31,0.07151848,0.8674178,0.9288566,0.101538755,0.8168441,0.8988856
32,0.07052094,0.86907524,0.9298502,0.10146447,0.8169766,0.8989632
33,0.07063984,0.86896217,0.9297328,0.099885814,0.8195507,0.9005178
34,0.07194709,0.8667075,0.9284201,0.10083716,0.81802034,0.89958036
35,0.07007155,0.8699867,0.9303088,0.10062646,0.8183378,0.89977056
36,0.0702475,0.8696293,0.9301261,0.099896066,0.81954676,0.90050954
37,0.069324166,0.8712424,0.9310323,0.09961064,0.819968,0.9007703
