epoch,train_loss,train_iou,train_dice,valid_loss,valid_iou,valid_dice
0,0.3436625,0.53584856,0.6767859,0.17780758,0.703807,0.8257559
1,0.15303369,0.73975575,0.8493808,0.15137608,0.7392784,0.8496135
2,0.12739196,0.77665764,0.8733309,0.12533137,0.77818173,0.87495214
3,0.11590531,0.79407567,0.88436645,0.123056464,0.78149223,0.8770637
4,0.12020809,0.78791755,0.88016105,0.19511227,0.6746442,0.80497223
5,0.10630292,0.8091824,0.8938092,0.14079814,0.75384104,0.8592305
6,0.10176663,0.8165477,0.89829856,0.115790576,0.79327464,0.8842523
7,0.10204664,0.81617707,0.8980013,0.12455993,0.77908057,0.875473
8,0.09789605,0.8230576,0.9021454,0.10985041,0.80274504,0.8901793
9,0.09329938,0.83033603,0.9067277,0.10706592,0.8072576,0.8929452
10,0.096052915,0.82631457,0.9039686,0.12635463,0.7765475,0.87366223
11,0.09525789,0.8273049,0.9047634,0.11702509,0.79096365,0.8829905
12,0.09216878,0.83249557,0.90784866,0.1169734,0.7913402,0.88303846
13,0.088426836,0.8384912,0.9115854,0.11334001,0.7970824,0.88666916
14,0.090041436,0.83577096,0.9099693,0.097889766,0.82230675,0.902117
15,0.08642834,0.8417876,0.9135895,0.10575056,0.8093637,0.89425826
16,0.08634097,0.8421656,0.91367036,0.11494999,0.79426974,0.8850546
17,0.08847141,0.8386873,0.9115396,0.11204921,0.7991432,0.8879586
18,0.086153604,0.84225225,0.91385543,0.095931515,0.8256123,0.90407515
19,0.08107297,0.85066855,0.9189358,0.117392816,0.7907319,0.88261634
20,0.08579074,0.8429834,0.9142167,0.10531961,0.81014365,0.8946842
21,0.08324889,0.8472084,0.91675955,0.12664862,0.7758972,0.87335634
22,0.08249995,0.8484037,0.91750604,0.109651424,0.80304974,0.89035606
23,0.08325768,0.8475654,0.9167485,0.11411553,0.79617864,0.88589007
24,0.08295044,0.8479705,0.91705745,0.09454637,0.8278587,0.90545756
25,0.08012077,0.85249764,0.9198857,0.094197944,0.8285394,0.90581244
26,0.07767136,0.8565476,0.92233557,0.09292936,0.83064085,0.90707517
27,0.07448219,0.8620382,0.92552364,0.0921136,0.8320017,0.9078948
28,0.07490292,0.8615577,0.9251034,0.09218073,0.83189654,0.9078209
29,0.07229856,0.8657863,0.9277067,0.091766134,0.8325819,0.9082421
30,0.07293852,0.86475295,0.9270669,0.09223627,0.83181965,0.9077705
31,0.071983084,0.8664738,0.9280233,0.091617696,0.83284134,0.90838957
32,0.07348737,0.8639267,0.9265185,0.091931745,0.8322952,0.9080716
33,0.07176312,0.8669781,0.9282425,0.090965524,0.8339448,0.90903986
34,0.07272129,0.8651541,0.9272839,0.091562025,0.8329296,0.90844506
35,0.07088417,0.8682822,0.9291217,0.09122968,0.83350706,0.90877604
36,0.0718468,0.8665765,0.92815983,0.09173504,0.83265984,0.90826935
37,0.06912287,0.8713473,0.9308828,0.091978334,0.83223706,0.9080285
38,0.07039051,0.8691909,0.9296128,0.091312595,0.83338267,0.90869766
39,0.07166801,0.8669895,0.92833817,0.091648936,0.83279914,0.9083595
40,0.070272304,0.8693369,0.929734,0.091965035,0.83226436,0.9080416
41,0.07101026,0.8681422,0.9289941,0.09161746,0.83285886,0.9083881
42,0.07058592,0.8689211,0.9294175,0.091247246,0.8334795,0.9087614
43,0.07028546,0.86927074,0.9297188,0.09117514,0.8336014,0.9088306
44,0.0699538,0.8698545,0.9300517,0.091537625,0.83300436,0.9084727
