epoch,train_loss,train_iou,train_dice,valid_loss,valid_iou,valid_dice
0,0.67559683,0.19862898,0.32664302,0.5392921,0.30382705,0.46265563
1,0.49417716,0.34502655,0.50610334,0.412835,0.41753623,0.5871704
2,0.36012125,0.47587213,0.6401351,0.3114663,0.5284862,0.6886187
3,0.3007717,0.5426768,0.69933945,0.30223382,0.5398417,0.69785297
4,0.26287708,0.5892999,0.7373798,0.2913579,0.55166495,0.708673
5,0.23244575,0.62801725,0.7676331,0.25270334,0.5989268,0.7473314
6,0.21276692,0.6534504,0.7872931,0.2028272,0.6673952,0.79724175
7,0.1912409,0.6825264,0.8088191,0.2319867,0.62891704,0.76815647
8,0.180907,0.69764733,0.81915253,0.1754469,0.7050449,0.8246038
9,0.1690413,0.7144573,0.83101445,0.1696504,0.7130391,0.83036906
10,0.16416237,0.7217055,0.8358881,0.1596731,0.7270732,0.8403605
11,0.15628879,0.7325921,0.8437574,0.26839957,0.5803661,0.7315946
12,0.15234585,0.7391496,0.847698,0.48160088,0.35132533,0.5183727
13,0.14540751,0.74981236,0.85463315,0.52859414,0.3097844,0.47139692
14,0.14279868,0.75327164,0.857242,0.21898709,0.6439705,0.78099746
15,0.1347809,0.76560915,0.86525714,0.12903523,0.7736791,0.8709809
16,0.1324021,0.7695275,0.8676352,0.29728362,0.5459014,0.70271724
17,0.12851392,0.7748605,0.87152547,0.14597072,0.74778044,0.85405785
18,0.12749083,0.7768292,0.8725407,0.15527175,0.7341086,0.84477013
19,0.12299655,0.7835367,0.8770384,0.2076493,0.65913683,0.7923645
20,0.12107783,0.786566,0.87895447,0.13323623,0.7678822,0.86679167
21,0.12034102,0.78766376,0.8796904,0.21398611,0.6505609,0.78602546
22,0.12009498,0.788219,0.8799371,0.13484597,0.76428425,0.8651745
23,0.11766915,0.79223293,0.8823583,0.15587024,0.73223084,0.84416354
24,0.11252118,0.8001219,0.8875059,0.25215456,0.60092,0.74788
25,0.11184073,0.8013971,0.8881854,0.20553547,0.6619131,0.7944648
26,0.10277235,0.81606036,0.89724934,0.1213662,0.78524697,0.87865746
27,0.09978809,0.82085353,0.9002328,0.11880538,0.78929025,0.8812148
28,0.09613798,0.8264915,0.9038831,0.11480917,0.79584545,0.8852107
29,0.097443916,0.824494,0.90257627,0.114931695,0.7955624,0.8850929
30,0.096010655,0.8268995,0.90400976,0.1127882,0.79912215,0.88723564
31,0.09486213,0.8287897,0.90516,0.11401022,0.79695773,0.88601553
32,0.09236319,0.8330992,0.9076585,0.11186829,0.80052006,0.88815105
33,0.09544528,0.82799995,0.9045759,0.111818835,0.80074286,0.8882005
34,0.09206544,0.8331022,0.90795785,0.11018453,0.8032876,0.8898327
35,0.0955571,0.82789654,0.9044636,0.10985815,0.80378187,0.8901654
36,0.092711,0.83230275,0.9073106,0.1094582,0.80449384,0.89056456
37,0.091425784,0.83440894,0.9085967,0.108753234,0.80558485,0.89126235
38,0.092745915,0.8323104,0.9072759,0.109221876,0.8049056,0.89080167
39,0.09286129,0.83206177,0.9071607,0.10814881,0.8066232,0.8918714
40,0.09278766,0.8322695,0.9072332,0.10783584,0.80711323,0.8921832
41,0.09085749,0.8353009,0.9091656,0.10790593,0.8070285,0.8921097
42,0.09156931,0.83444345,0.90845275,0.10709938,0.80833733,0.8929194
43,0.091273956,0.8346386,0.90874904,0.10767837,0.8073332,0.8923431
44,0.092374384,0.8330057,0.9076479,0.10682935,0.80873364,0.8931884
