epoch,train_loss,train_iou,train_dice,valid_loss,valid_iou,valid_dice
0,0.3469522,0.59191865,0.7310337,0.19514373,0.7074551,0.827485
1,0.17319794,0.73122233,0.84277326,0.15091608,0.7470123,0.8539247
2,0.1339838,0.7719851,0.86930895,0.13825923,0.76023287,0.8625093
3,0.12967326,0.7752666,0.8710291,0.1361109,0.76343197,0.8640951
4,0.11638919,0.7949348,0.8838147,0.10881816,0.8059364,0.89127386
5,0.10377983,0.8145768,0.89631397,0.109668486,0.80472994,0.8903799
6,0.101123326,0.8191754,0.8989416,0.11904699,0.78953415,0.8809938
7,0.09646474,0.82634366,0.90358406,0.105352536,0.8116598,0.8946871
8,0.09047561,0.835875,0.9095686,0.10966919,0.80474514,0.8903629
9,0.09510463,0.82871765,0.90493494,0.110893294,0.8024835,0.88912994
10,0.0872042,0.84153444,0.9128332,0.13227974,0.7692442,0.8677562
11,0.08590121,0.8438304,0.9141326,0.11382383,0.79845005,0.88621134
12,0.08560157,0.84422493,0.9144292,0.10601283,0.81069607,0.89401513
13,0.080958866,0.8519681,0.91907024,0.10726501,0.8081456,0.892763
14,0.09353082,0.83133966,0.90650517,0.10664785,0.8096147,0.89338917
15,0.08199686,0.850558,0.9180311,0.111656494,0.8010469,0.8883711
16,0.08342743,0.84771043,0.91660213,0.10276668,0.81599194,0.89726096
17,0.078755945,0.855834,0.92126983,0.097012065,0.82504755,0.9030056
18,0.07737268,0.85810065,0.9226511,0.107383355,0.8084489,0.8926368
19,0.0747132,0.86234355,0.9253098,0.10092183,0.81889385,0.89910245
20,0.07297172,0.86519367,0.9270494,0.10143136,0.81804866,0.8985875
21,0.07386679,0.8642577,0.9261559,0.09749416,0.8246038,0.9025246
22,0.0736976,0.86460125,0.9263211,0.10195646,0.8169545,0.8980662
23,0.075048335,0.8622123,0.9249695,0.10165535,0.81730473,0.8983602
24,0.07452327,0.8631241,0.9254947,0.10762113,0.80812633,0.89239526
25,0.07034322,0.8702605,0.92967385,0.11109179,0.80210906,0.88892335
26,0.06602678,0.87757045,0.9339884,0.10941859,0.8047403,0.8906047
27,0.06300296,0.88289326,0.9370119,0.10467059,0.8125912,0.8953478
28,0.06185175,0.8847787,0.9381638,0.10256386,0.8160422,0.8974575
