epoch,train_loss,train_iou,train_dice,valid_loss,valid_iou,valid_dice
0,0.3419738,0.53921354,0.6662765,0.19913462,0.66958797,0.8020167
1,0.12546997,0.7802338,0.8763228,0.12650748,0.7782265,0.8751037
2,0.09609501,0.82731587,0.90533084,0.12227592,0.7842701,0.8788733
3,0.084958784,0.8454423,0.91612995,0.114900805,0.7958173,0.8859936
4,0.084904276,0.84535515,0.9160264,0.119411275,0.7884236,0.8813493
5,0.082904294,0.8486872,0.91801965,0.122779116,0.78299236,0.8781358
6,0.08020364,0.8530637,0.92058337,0.12621716,0.77780014,0.8747836
7,0.07726997,0.85804117,0.9234644,0.113743536,0.7972885,0.88686675
8,0.075135976,0.861608,0.92553353,0.09657571,0.8252442,0.90403414
9,0.07151048,0.8678481,0.9291213,0.09294063,0.83136594,0.90768886
10,0.074611105,0.8624412,0.9260177,0.09934293,0.82067466,0.9012337
11,0.07603564,0.8599752,0.9246,0.110953145,0.8019129,0.88978803
12,0.07207711,0.86668736,0.92847496,0.10212157,0.8164137,0.898631
13,0.07172488,0.86727685,0.9288142,0.11463218,0.7957458,0.88594174
14,0.07060272,0.86919206,0.9299215,0.1307063,0.7697548,0.8696063
15,0.06644839,0.8764059,0.9340033,0.10545592,0.81066924,0.8951606
16,0.07091034,0.8686534,0.9295558,0.10461414,0.8119195,0.8959484
17,0.073402144,0.8642938,0.9271011,0.109838784,0.80346566,0.89070153
18,0.07097795,0.86851335,0.92951363,0.1266039,0.77635515,0.87383485
19,0.067814976,0.87391907,0.9326164,0.09709457,0.82408345,0.9033795
20,0.06724058,0.87488365,0.93314123,0.09229453,0.8324354,0.90822077
21,0.066559345,0.87604415,0.9338192,0.11289889,0.79832435,0.88745314
22,0.06447946,0.8797149,0.9359111,0.10267633,0.81478417,0.8977048
23,0.06800026,0.873518,0.9323976,0.11291063,0.798045,0.8874451
24,0.06199155,0.88393354,0.938323,0.1038704,0.8129635,0.8965229
25,0.063861,0.8807395,0.9364794,0.092343085,0.83196175,0.9080422
26,0.06029456,0.8870517,0.9400453,0.09426889,0.8286948,0.90605277
27,0.057990313,0.8910431,0.94231856,0.09464853,0.82799965,0.9056437
28,0.05693115,0.8929824,0.9433709,0.09508842,0.8273038,0.90521735
29,0.05759477,0.89177334,0.9427054,0.09591698,0.8258858,0.9043692
30,0.057247493,0.8924291,0.9430499,0.09526116,0.8270173,0.9050548
31,0.05525602,0.89598817,0.9450642,0.09547043,0.82665455,0.9048342
