epoch,train_loss,train_iou,train_dice,valid_loss,valid_iou,valid_dice
0,0.5933326,0.30861148,0.45592996,0.34971243,0.5155996,0.6801951
1,0.298782,0.5713054,0.7241907,0.2103848,0.6676752,0.8000438
2,0.1981174,0.6825314,0.81030035,0.2043661,0.6671127,0.7999531
3,0.18550064,0.694373,0.81832904,0.1714737,0.71039814,0.83029264
4,0.15544108,0.7348195,0.84648186,0.1398668,0.7568637,0.8612006
5,0.15040725,0.7421832,0.8506574,0.1397466,0.7563494,0.860924
6,0.13896765,0.7579911,0.8616719,0.12118911,0.7853642,0.8792122
7,0.14371538,0.7507858,0.85665834,0.14384264,0.74928176,0.8563393
8,0.12385032,0.7805686,0.8763869,0.18093541,0.69557005,0.81913304
9,0.1261535,0.7769816,0.87399995,0.12908736,0.7729047,0.8709667
10,0.11587327,0.79310817,0.8842309,0.12392755,0.7805692,0.87611395
11,0.123591565,0.78093183,0.8764797,0.10501432,0.8105446,0.89503217
