epoch,train_loss,train_iou,train_dice,valid_loss,valid_iou,valid_dice
0,0.7595895,0.15233105,0.26357636,0.7185753,0.1644895,0.28234485
1,0.642071,0.27530882,0.42791626,0.506073,0.41203636,0.5833014
2,0.4922719,0.4068274,0.57670623,0.38986632,0.49762595,0.6642092
3,0.41167095,0.47268713,0.64049304,0.33197644,0.5534022,0.7120943
4,0.36514908,0.5135071,0.6775502,0.30794138,0.5726812,0.7278384
5,0.33806822,0.5372764,0.69813615,0.27964225,0.6019226,0.7510516
6,0.32069302,0.55416775,0.71219593,0.26101136,0.61660534,0.76240593
7,0.29994246,0.57512426,0.729308,0.24727139,0.6338216,0.7754285
8,0.28697076,0.5888556,0.74037457,0.23796211,0.6449708,0.78371865
9,0.2746573,0.6014381,0.75053614,0.23036498,0.64945394,0.78705114
10,0.2678489,0.60768974,0.75505,0.22553472,0.6557689,0.7916827
11,0.25674564,0.62081975,0.7652508,0.22139184,0.6611768,0.7956219
12,0.24964374,0.62818,0.77080643,0.21760237,0.6641391,0.79774797
13,0.24354821,0.6341484,0.77536714,0.21311167,0.6696939,0.8017425
14,0.23749344,0.64078647,0.78027457,0.20791873,0.6746699,0.805295
15,0.23300101,0.6462165,0.78448576,0.20499171,0.6763609,0.80653596
16,0.22698468,0.6530877,0.7892556,0.20505393,0.67694813,0.8068987
17,0.22145428,0.6595452,0.794128,0.19952698,0.6830615,0.8112612
18,0.22153205,0.6588096,0.7935945,0.19668904,0.68603194,0.8133637
19,0.21194819,0.67084247,0.8023856,0.19308954,0.6903378,0.8163696
20,0.21095474,0.6714198,0.8026809,0.19193065,0.6920313,0.81756437
21,0.20721638,0.6761511,0.80614376,0.1864802,0.69939244,0.82265097
22,0.20541564,0.67810225,0.8073879,0.18861286,0.69537973,0.819869
23,0.20483665,0.6783156,0.8075585,0.19113714,0.69271314,0.818024
24,0.19698317,0.6883168,0.8148415,0.18476956,0.70255864,0.8248446
25,0.19811818,0.6864733,0.8134571,0.18533662,0.6996001,0.8228519
26,0.19622084,0.6884726,0.8148727,0.1819532,0.70326346,0.8253574
27,0.19266589,0.6933117,0.8183092,0.1812907,0.7040144,0.8258551
28,0.18674701,0.701503,0.8239185,0.18225163,0.7019272,0.82444793
29,0.18627748,0.70158255,0.82403415,0.17913845,0.7064401,0.8275618
30,0.18084048,0.7089324,0.8292067,0.17727792,0.7085747,0.8290172
31,0.1827397,0.70533776,0.82672834,0.17611729,0.71097,0.83067524
32,0.18096824,0.7077517,0.82837296,0.17326365,0.7149794,0.83340937
33,0.17688707,0.712904,0.83199,0.17316034,0.7143296,0.8329319
34,0.17807958,0.7113423,0.8307866,0.17126036,0.7173642,0.83501863
35,0.1756591,0.7147159,0.83305895,0.16936806,0.7204758,0.83713216
36,0.17629988,0.7143668,0.832242,0.1675166,0.7221747,0.8382593
37,0.17350823,0.7172047,0.8346732,0.16771477,0.72169304,0.8379306
38,0.1717065,0.7193917,0.83625484,0.16689783,0.7230827,0.83887154
39,0.16489537,0.72923523,0.8429149,0.17000188,0.718772,0.8359512
40,0.16841453,0.7242706,0.83952314,0.16609931,0.72417194,0.83960277
41,0.17001784,0.72154224,0.8375695,0.16554266,0.7252102,0.84029454
42,0.16357547,0.7308313,0.8439385,0.1638912,0.7270086,0.8415104
43,0.16206059,0.73267484,0.84527004,0.16254081,0.7284117,0.84245485
44,0.1631837,0.7309845,0.8441442,0.16239098,0.7290467,0.842885
