epoch,train_loss,train_iou,train_dice,valid_loss,valid_iou,valid_dice
0,0.46661663,0.5091324,0.6609215,0.3350238,0.5418334,0.70260274
1,0.22038826,0.70369524,0.82518923,0.23343839,0.6436242,0.7828164
2,0.17651397,0.7269433,0.840955,0.14882222,0.75725806,0.8615458
3,0.15194887,0.7504062,0.8568866,0.18332899,0.6972633,0.8213035
4,0.1414218,0.76114637,0.8639139,0.17365512,0.7095496,0.82950795
5,0.12962532,0.77703667,0.87402207,0.13524126,0.7659177,0.8670773
6,0.11501386,0.79878736,0.8876453,0.11944858,0.79012895,0.8824717
7,0.12601,0.7802902,0.8760265,0.165173,0.718929,0.8360362
8,0.10827509,0.80754566,0.89328796,0.1154161,0.79514986,0.8856366
9,0.1140921,0.79768205,0.88715696,0.1250792,0.77960724,0.87580127
10,0.10264235,0.81613654,0.89841765,0.115937576,0.79401094,0.88483816
11,0.10086235,0.8188349,0.90002865,0.11431605,0.796379,0.88628304
12,0.10162446,0.8172967,0.89912957,0.12314289,0.78198165,0.8773969
13,0.10373022,0.8135329,0.89691603,0.11143934,0.8006074,0.8890437
14,0.098327935,0.8223091,0.9022255,0.13290809,0.76661146,0.86748755
15,0.10550878,0.81059,0.8949797,0.10873948,0.80491614,0.8916083
16,0.093144685,0.83084697,0.90729374,0.10908686,0.80465335,0.89125806
17,0.092507236,0.831641,0.90787834,0.117221646,0.79113185,0.8830784
18,0.09880776,0.8213704,0.9015419,0.11468838,0.79512566,0.88556963
19,0.10388221,0.8127776,0.89643157,0.11186482,0.7996505,0.88835526
20,0.0995357,0.82017535,0.9007488,0.10898993,0.8043049,0.8912136
21,0.09669374,0.82451725,0.9035646,0.109768964,0.80308396,0.8904315
22,0.09768851,0.8228751,0.9025474,0.113376595,0.7972002,0.88679624
23,0.096548066,0.825027,0.9036744,0.09881136,0.82096076,0.90136766
24,0.08893606,0.8374576,0.91126883,0.11847165,0.78894126,0.88168836
25,0.09398741,0.8290512,0.90619826,0.09973225,0.8193176,0.9004056
26,0.09379677,0.8293798,0.90637934,0.0975407,0.82297355,0.902606
27,0.08788751,0.83919495,0.91228807,0.09616686,0.8252508,0.90397525
28,0.084570356,0.8447857,0.91560453,0.096031964,0.82546884,0.9041074
29,0.0828777,0.8476479,0.917297,0.09546167,0.8264169,0.9046842
30,0.08292982,0.8475558,0.9172482,0.095452115,0.8264461,0.9046827
31,0.08413004,0.84559375,0.91604096,0.095249884,0.8267717,0.9048881
32,0.08065009,0.85144645,0.9195241,0.09541973,0.8265106,0.9047225
33,0.0822128,0.8487745,0.9179627,0.095763646,0.8259302,0.9043711
34,0.080687605,0.85128826,0.919488,0.0951484,0.82696784,0.90499055
35,0.082086675,0.8489302,0.91808003,0.09545029,0.82646537,0.9046871
36,0.08285754,0.8477278,0.9173181,0.09574283,0.8259951,0.9044078
37,0.08104149,0.8508068,0.9191373,0.094919406,0.8273483,0.9052206
38,0.079709984,0.85310405,0.92046607,0.094985835,0.82724226,0.9051526
39,0.08045146,0.85172695,0.91972226,0.09490268,0.8273623,0.9052363
40,0.07883234,0.8544837,0.9213384,0.0948724,0.8274346,0.90527093
41,0.08035964,0.851926,0.91981524,0.094920896,0.82733715,0.9052146
42,0.07959924,0.85313535,0.9205729,0.09448514,0.8280698,0.9056495
43,0.0776836,0.8564769,0.92249274,0.09445198,0.82811075,0.9056832
44,0.07766035,0.8565342,0.9225125,0.095200755,0.82687306,0.90493983
