epoch,train_loss,train_iou,train_dice,valid_loss,valid_iou,valid_dice
0,0.424852,0.45333275,0.5769368,0.17728603,0.70090187,0.8236075
1,0.13677312,0.761609,0.86416525,0.12584317,0.778874,0.8752312
2,0.1148983,0.79732424,0.8857535,0.12246969,0.78322214,0.87820524
3,0.10406837,0.81302965,0.8964718,0.103181876,0.8144253,0.8973466
4,0.097720504,0.82335603,0.9027755,0.12213784,0.7839106,0.8785377
5,0.10534233,0.81443036,0.8951015,0.10851609,0.80562073,0.8919414
6,0.09663588,0.8255497,0.9037674,0.10596106,0.80945784,0.8944536
7,0.087787524,0.8398378,0.9125214,0.1353767,0.7630186,0.86523825
8,0.085584804,0.8433958,0.9146912,0.09789081,0.82259166,0.9023854
9,0.08748623,0.8403953,0.9128028,0.10018595,0.8191889,0.9000711
10,0.086476676,0.8420315,0.913809,0.09584177,0.8259769,0.9043773
11,0.0828644,0.84819865,0.91735595,0.102029756,0.8156166,0.89816207
12,0.086623594,0.84170437,0.9135862,0.10544007,0.8102947,0.8948672
13,0.07615753,0.8592676,0.9240377,0.113085434,0.7977822,0.8871893
14,0.080966525,0.85128653,0.91922563,0.09691787,0.82428163,0.90329343
15,0.07560352,0.8600545,0.9245668,0.102681145,0.81468874,0.8975785
16,0.08097772,0.8514215,0.91920096,0.097179964,0.8237899,0.9030285
17,0.07448394,0.8621256,0.92569184,0.09386427,0.82926685,0.9063333
18,0.07432535,0.8624467,0.9258266,0.09978304,0.81930405,0.9003829
19,0.07742292,0.8572564,0.92274064,0.09256235,0.8313097,0.9075876
20,0.07560564,0.8602914,0.9245582,0.10289935,0.8145071,0.8973163
21,0.07428214,0.8626312,0.92586887,0.09221499,0.83199054,0.9079252
22,0.070691645,0.8685228,0.9294369,0.09962784,0.8195932,0.90050507
23,0.07373937,0.86338913,0.92639196,0.09712227,0.8238332,0.9030343
24,0.0703309,0.86916304,0.9297861,0.11281866,0.79824924,0.887362
25,0.07224226,0.8659291,0.9278638,0.10039875,0.8183221,0.8997345
26,0.06923725,0.8710761,0.9308729,0.09613763,0.8253056,0.9039652
27,0.067542866,0.8739401,0.93255633,0.094954535,0.827262,0.9051385
28,0.06828693,0.87271005,0.9318091,0.09370032,0.82936746,0.9063939
29,0.0651636,0.8781113,0.9349342,0.09216108,0.8319679,0.90794045
30,0.06726254,0.8744067,0.93283075,0.09133444,0.8333416,0.90875465
31,0.066908784,0.87506586,0.9331894,0.09096761,0.8339708,0.9091296
32,0.064898334,0.8785624,0.9351893,0.091140345,0.8336901,0.9089722
33,0.06509873,0.87824404,0.9350033,0.09091943,0.834065,0.9091924
34,0.06560794,0.87741923,0.9344917,0.09134297,0.83333325,0.9087603
35,0.06359243,0.88097405,0.9364976,0.09046793,0.83478934,0.9096227
36,0.06422215,0.87982094,0.9358677,0.09080217,0.8342261,0.90929425
37,0.06507207,0.87832654,0.9350218,0.08964043,0.83619446,0.91046125
38,0.063418776,0.88120836,0.9366734,0.090043254,0.83555144,0.91007704
39,0.06246485,0.8829306,0.9376251,0.09029783,0.8350962,0.90980756
40,0.06283256,0.88220954,0.9372523,0.09029614,0.83509004,0.90980834
41,0.063224554,0.8815393,0.93686604,0.08939581,0.8366292,0.910716
42,0.062017027,0.8837114,0.9380816,0.08954796,0.83635944,0.9105575
43,0.061641954,0.88434637,0.9384501,0.08975275,0.8360233,0.9103626
44,0.06354892,0.88125956,0.9365459,0.08991145,0.8357201,0.910179
