epoch,train_loss,train_iou,train_dice,valid_loss,valid_iou,valid_dice
0,0.60276645,0.42331597,0.57538426,0.44836855,0.58722705,0.7397954
1,0.40492654,0.71393245,0.831762,0.30672377,0.7727791,0.8717053
2,0.284295,0.8055727,0.89206487,0.24507159,0.76888233,0.8692646
3,0.21754155,0.8370634,0.9110489,0.18920754,0.809753,0.8947728
4,0.1742935,0.8490798,0.91827285,0.16824207,0.80768293,0.8935073
5,0.14679843,0.8614847,0.92550147,0.161686,0.794727,0.8855371
6,0.1303547,0.86571044,0.9278952,0.14386441,0.80919504,0.8943882
7,0.11800197,0.86847085,0.92952394,0.13674371,0.81201446,0.89614457
8,0.10525943,0.87490517,0.9331631,0.12600392,0.8172949,0.89937407
9,0.10065445,0.87336856,0.93228185,0.12318111,0.81571215,0.89841026
10,0.09187216,0.8802796,0.936204,0.124744706,0.8086148,0.89409566
11,0.08703785,0.88123494,0.9367737,0.11463965,0.8219619,0.90215874
12,0.08138835,0.88657016,0.93980384,0.112027526,0.8222645,0.9023963
13,0.078873515,0.8862346,0.9396152,0.115206815,0.81418985,0.8974914
14,0.07718721,0.8856654,0.93926406,0.1069045,0.8260235,0.9046333
15,0.074135005,0.8884863,0.94088364,0.11208513,0.81448853,0.89761674
16,0.07151628,0.88989276,0.9416827,0.111773826,0.8129972,0.89675266
17,0.068235666,0.8939813,0.943938,0.11511489,0.806261,0.8926538
18,0.068194754,0.8923453,0.943027,0.10919141,0.8157357,0.89842576
19,0.066752315,0.8933387,0.9435928,0.1193405,0.7981069,0.8876373
20,0.06464077,0.89537764,0.94473547,0.119225025,0.7973973,0.88718474
21,0.06192907,0.89894646,0.9467334,0.106314026,0.81722575,0.89929676
22,0.059488807,0.9019635,0.94840693,0.10409458,0.82046247,0.9013022
23,0.058371782,0.9031681,0.9490446,0.11058896,0.8088751,0.8942284
24,0.05811781,0.9027165,0.9488181,0.10342346,0.82063943,0.9013688
25,0.058187846,0.901914,0.94835204,0.11339849,0.8032015,0.8907483
26,0.05471431,0.9076666,0.95155185,0.104259506,0.81839997,0.90000695
27,0.052556664,0.9115104,0.9536537,0.103366576,0.8197768,0.90083945
