epoch,train_loss,train_iou,train_dice,valid_loss,valid_iou,valid_dice
0,0.679793,0.264424,0.3208226,0.24151677,0.6160128,0.76086074
1,0.11755731,0.7932125,0.88310915,0.7118396,0.16809183,0.28646213
2,0.10238646,0.81678253,0.8980139,0.12449764,0.78024703,0.8758033
3,0.0959822,0.82757044,0.90432197,0.11468107,0.79631096,0.88555825
4,0.08701249,0.8420878,0.9132365,0.1009606,0.8189101,0.89925265
5,0.08906783,0.8384786,0.911181,0.09559184,0.8274649,0.9046399
6,0.081410535,0.85107327,0.9187883,0.10417684,0.8133753,0.8960436
7,0.079146534,0.8549008,0.9210199,0.10733459,0.80834824,0.89283365
8,0.079620555,0.8543955,0.92054194,0.095755406,0.8273075,0.90438783
9,0.078544825,0.8558883,0.9216212,0.101626776,0.81770104,0.89852524
10,0.076920666,0.8589464,0.92321664,0.0983116,0.82321364,0.90184844
11,0.07507372,0.86180145,0.92506266,0.10488357,0.81267375,0.89522964
12,0.074231505,0.8635066,0.9258897,0.10444501,0.8129739,0.895709
13,0.073553,0.8645126,0.9265613,0.09562413,0.8273945,0.9044754
14,0.07035379,0.8697632,0.9297659,0.09677704,0.8253114,0.90335745
15,0.07274732,0.8659752,0.92736375,0.099462576,0.82112795,0.9007139
16,0.06839984,0.87307245,0.9317068,0.10078923,0.81850797,0.89935976
