epoch,train_loss,train_iou,train_dice,valid_loss,valid_iou,valid_dice
0,0.81769407,0.096490875,0.17435984,0.77635825,0.14241914,0.24881415
1,0.79834485,0.13341784,0.23386408,0.767095,0.15058862,0.26119685
2,0.7835059,0.14291222,0.24862432,0.75513685,0.15693714,0.27068466
3,0.7703613,0.15117422,0.26115313,0.74523634,0.16100776,0.2767113
4,0.75490046,0.16202931,0.27736774,0.72898954,0.1728794,0.2940646
5,0.7156068,0.20198882,0.33398163,0.6971592,0.20104541,0.33393317
6,0.63246536,0.33194932,0.4938624,0.58117276,0.3654599,0.53375304
7,0.52268803,0.55614203,0.7096889,0.4450481,0.67429644,0.8034779
8,0.42552465,0.71807426,0.8331834,0.349183,0.7869109,0.8786807
9,0.361218,0.78460133,0.87739694,0.29801708,0.80286425,0.88841313
10,0.31422266,0.80867904,0.89242756,0.2639977,0.80836236,0.891795
11,0.27708527,0.82883865,0.90490633,0.2384793,0.80970776,0.8924725
