epoch,train_loss,train_iou,train_dice,valid_loss,valid_iou,valid_dice
0,0.64983344,0.45611796,0.6068584,0.52681017,0.6892842,0.81550467
1,0.52963245,0.7134383,0.83097947,0.43661922,0.74337167,0.8521647
2,0.40545392,0.78570044,0.87931484,0.3308626,0.7781121,0.87464756
3,0.30981168,0.82239014,0.9019932,0.24624147,0.8015828,0.8892531
4,0.23273312,0.8232154,0.9024422,0.20237036,0.79083675,0.8826624
5,0.18022193,0.81213593,0.89580053,0.16376609,0.79951113,0.88826233
6,0.14298938,0.8370749,0.9109405,0.13850787,0.8160675,0.8982192
7,0.12036648,0.8518139,0.9195973,0.12522477,0.8219292,0.9016354
8,0.11521759,0.84484017,0.9154667,0.13599662,0.7949774,0.8852315
9,0.12676853,0.81435984,0.89685583,0.1982478,0.6929545,0.8174803
10,0.12410979,0.8111178,0.89453065,0.11495104,0.8185078,0.89976096
11,0.096718945,0.85150224,0.91952026,0.10504601,0.8292907,0.9062434
12,0.09251414,0.85392463,0.92086726,0.108616635,0.82096416,0.9012021
13,0.08754149,0.85912436,0.9238403,0.1005749,0.83140534,0.90743697
14,0.081988506,0.8648721,0.92726356,0.10184917,0.82700664,0.904889
15,0.079874,0.8662685,0.9280284,0.10627331,0.8184074,0.89965963
16,0.08297434,0.85927325,0.92394304,0.098802306,0.8293358,0.90622073
17,0.079290144,0.86428773,0.92694277,0.10466377,0.81871945,0.89985496
18,0.077971,0.8650617,0.92738694,0.10204218,0.82183516,0.9018113
19,0.07643011,0.86652786,0.92822593,0.10538772,0.815666,0.8980406
20,0.077856265,0.86336565,0.92636603,0.10488295,0.8155273,0.89796853
21,0.0835584,0.8527754,0.9200651,0.11483868,0.79931265,0.8878673
22,0.078045,0.86138046,0.9252649,0.11521828,0.79742765,0.8869221
23,0.07828897,0.8603123,0.9246279,0.099051975,0.8239751,0.9031035
24,0.07226077,0.8703947,0.93038356,0.10212387,0.8187181,0.89984256
25,0.069055505,0.8755663,0.9334171,0.09697756,0.82713383,0.90480006
26,0.066577144,0.8796761,0.9357281,0.09425325,0.8317254,0.90760404
27,0.064580664,0.8830342,0.9375991,0.09508794,0.8299426,0.9065441
28,0.06497925,0.8824219,0.9372434,0.09659497,0.827526,0.9051187
29,0.06407152,0.8838561,0.9381338,0.09760369,0.82567143,0.90403545
30,0.064183146,0.8837132,0.9379997,0.09772877,0.82559425,0.9039461
31,0.06504539,0.8823332,0.93720293,0.09836802,0.8245929,0.90335613
32,0.063037395,0.8855312,0.93909186,0.0986167,0.8239255,0.9029962
33,0.064277805,0.8834434,0.937843,0.0974331,0.82580656,0.9041313
34,0.06299456,0.88551706,0.93906724,0.097164154,0.82635504,0.9044011
35,0.062316906,0.8868068,0.9397665,0.09501013,0.829992,0.90661854
36,0.062008277,0.88712955,0.93999946,0.09715034,0.82602966,0.9042676
37,0.06143406,0.88811666,0.9405179,0.097323895,0.82584274,0.9041643
38,0.061273385,0.8881982,0.9405777,0.09674034,0.826711,0.9047011
39,0.06127825,0.888175,0.94058466,0.096728094,0.8266547,0.9046617
40,0.062295195,0.88652885,0.9395675,0.09632559,0.8273693,0.90508294
41,0.061239008,0.8881697,0.9405668,0.0973485,0.8255299,0.9039927
42,0.060214452,0.8898016,0.9414676,0.09558621,0.8282821,0.9056543
43,0.06017227,0.88988304,0.94151855,0.09545735,0.8285415,0.90579015
44,0.061421484,0.8884485,0.9402361,0.09683471,0.8264061,0.9045013
