epoch,train_loss,train_iou,train_dice,valid_loss,valid_iou,valid_dice
0,0.959381,0.028396163,0.04069877,0.40630993,0.42462033,0.5949134
1,0.1584426,0.73191154,0.8426135,0.117989406,0.79191566,0.88275945
2,0.10724041,0.80911297,0.89323616,0.12969851,0.77350444,0.87072545
3,0.097375214,0.8244255,0.90294844,0.117997244,0.7915829,0.8824848
4,0.09334517,0.8317225,0.90695417,0.10967794,0.8042603,0.8905494
5,0.09136883,0.8366909,0.90887666,0.10462466,0.81278765,0.8957018
6,0.08424191,0.8464789,0.91598624,0.09531797,0.82803077,0.90486926
7,0.08083728,0.85223025,0.9193578,0.094489194,0.82975847,0.9057617
8,0.07915806,0.8547179,0.9210061,0.117215455,0.792807,0.8829796
9,0.078850284,0.8555377,0.92130744,0.1002086,0.8199931,0.89996433
10,0.07544536,0.86109924,0.9247151,0.10033315,0.81949174,0.89981395
11,0.076858945,0.8589443,0.9233013,0.100754336,0.81877565,0.8994161
12,0.07305547,0.8654301,0.92707497,0.09868496,0.82257414,0.90147656
13,0.07253285,0.8664453,0.92757976,0.10252247,0.8162196,0.8976036
14,0.073874146,0.86419857,0.92624617,0.09619949,0.82655394,0.90396446
15,0.069910735,0.87064487,0.9302055,0.09727053,0.8246586,0.9028481
16,0.06998376,0.8705677,0.93013674,0.0985792,0.82223934,0.9015079
17,0.06947836,0.87146693,0.9306183,0.0926258,0.8324517,0.9074729
18,0.069635294,0.87163645,0.93045545,0.091277406,0.8348028,0.90881455
19,0.06740464,0.8749957,0.9326851,0.114891514,0.79559094,0.88522387
20,0.06872566,0.87269205,0.93135846,0.09268773,0.8321223,0.9074107
21,0.06865585,0.87279785,0.93143886,0.09741044,0.8244715,0.9026798
22,0.06753659,0.8752513,0.932549,0.09681427,0.825414,0.90329295
23,0.066335075,0.8769213,0.9337475,0.10145336,0.8176604,0.8986096
24,0.067488395,0.8749595,0.93258417,0.10438409,0.8129216,0.8957047
25,0.06373136,0.8815835,0.9363512,0.10019936,0.81974,0.89990205
26,0.06304574,0.8826212,0.93705136,0.09848645,0.8227239,0.90161234
27,0.059736848,0.8883928,0.9403509,0.09780425,0.8239211,0.9022931
28,0.059119165,0.8897055,0.94096947,0.097168095,0.8250026,0.9029303
29,0.061994694,0.88450545,0.9380952,0.09595475,0.82697296,0.90414023
